feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,target
0.659574,0.090369,0.529307,0.003467,0.422915,0.414912,1
0.680851,0.090369,0.5496880000000001,0.003467,0.422915,0.414912,1
0.702128,0.149544,0.614103,0.003467,0.422915,0.414912,1
0.723404,0.134682,0.727611,0.003467,0.422915,0.414912,1
0.744681,0.17923599999999998,0.8289200000000001,0.003467,0.422915,0.414912,1
0.765957,0.090369,0.840672,0.003467,0.422915,0.414912,1
0.787234,0.090369,0.8189529999999999,0.003467,0.422915,0.414912,1
0.808511,0.074487,0.776406,0.003467,0.422915,0.414912,0
0.829787,0.07496699999999999,0.749182,0.003467,0.422915,0.414912,0
0.8510639999999999,0.134682,0.726867,0.003467,0.422915,0.414912,1
0.87234,0.134682,0.694882,0.003467,0.422915,0.414912,1
0.893617,0.090369,0.636269,0.003467,0.422915,0.414912,1
0.9148940000000001,0.07496699999999999,0.577358,0.003467,0.422915,0.414912,0
0.9361700000000001,0.134682,0.599078,0.003467,0.422915,0.414912,1
0.9574469999999999,0.125796,0.582862,0.003467,0.422915,0.414912,1
0.978723,0.125796,0.581821,0.003467,0.422915,0.414912,1
1.0,0.125796,0.57111,0.003467,0.422915,0.414912,1
0.0,0.125796,0.563225,0.003467,0.422915,0.414912,1
0.021277,0.125796,0.54582,0.003467,0.422915,0.414912,1
0.042553,0.091089,0.52172,0.003467,0.422915,0.414912,1
0.06383,0.090369,0.45209799999999994,0.003467,0.422915,0.414912,1
0.085106,0.084064,0.400327,0.003467,0.422915,0.414912,0
0.10638299999999999,0.080911,0.348855,0.003467,0.422915,0.414912,0
0.12766,0.078209,0.307349,0.003467,0.422915,0.414912,0
0.14893599999999999,0.077909,0.270158,0.003467,0.422915,0.414912,0
0.170213,0.075958,0.246504,0.003467,0.422915,0.414912,0
0.19148900000000002,0.078209,0.23579299999999997,0.003467,0.422915,0.414912,0
0.21276599999999998,0.07869,0.25766100000000003,0.003467,0.422915,0.414912,0
0.23404299999999997,0.080911,0.310027,0.003467,0.422915,0.414912,0
0.255319,0.09021900000000001,0.407468,0.003467,0.422915,0.414912,0
0.276596,0.125796,0.50357,0.003467,0.422915,0.414912,1
0.29787199999999997,0.067251,0.526183,0.003467,0.422915,0.414912,0
0.31914899999999996,0.09021900000000001,0.6205,0.003467,0.422915,0.414912,0
0.340426,0.125796,0.6789649999999999,0.003467,0.422915,0.414912,1
0.361702,0.09021900000000001,0.695329,0.003467,0.422915,0.414912,0
0.382979,0.134682,0.7274619999999999,0.003467,0.422915,0.414912,1
0.40425500000000003,0.09021900000000001,0.722553,0.003467,0.422915,0.414912,0
0.42553199999999997,0.09021900000000001,0.697858,0.003467,0.422915,0.414912,0
0.446809,0.125796,0.6687,0.003467,0.422915,0.414912,1
0.46808500000000003,0.125796,0.644154,0.003467,0.422915,0.414912,1
0.48936199999999996,0.09021900000000001,0.62407,0.003467,0.422915,0.414912,0
0.510638,0.09021900000000001,0.613359,0.003467,0.422915,0.414912,0
0.5319149999999999,0.125796,0.595954,0.003467,0.422915,0.414912,1
0.553191,0.09021900000000001,0.590152,0.003467,0.422915,0.414912,0
0.574468,0.09021900000000001,0.582267,0.003467,0.422915,0.414912,0
0.595745,0.125796,0.559804,0.003467,0.422915,0.414912,1
0.617021,0.09021900000000001,0.558614,0.003467,0.422915,0.414912,0
0.6382979999999999,0.125796,0.568581,0.003467,0.422915,0.414912,1
0.659574,0.125796,0.585689,0.003467,0.422915,0.414912,1
0.680851,0.134682,0.612318,0.003467,0.422915,0.414912,1
0.702128,0.17923599999999998,0.6776260000000001,0.003467,0.422915,0.414912,1
0.723404,0.17923599999999998,0.77105,0.003467,0.422915,0.414912,1
0.744681,0.17923599999999998,0.8427549999999999,0.003467,0.422915,0.414912,1
0.765957,0.17923599999999998,0.84335,0.003467,0.422915,0.414912,1
0.787234,0.09021900000000001,0.8173159999999999,0.003467,0.422915,0.414912,0
0.808511,0.125796,0.778935,0.003467,0.422915,0.414912,1
0.829787,0.09021900000000001,0.747843,0.003467,0.422915,0.414912,0
0.8510639999999999,0.134682,0.7179409999999999,0.003467,0.422915,0.414912,1
0.87234,0.125796,0.6916100000000001,0.003467,0.422915,0.414912,1
0.893617,0.09021900000000001,0.6318060000000001,0.003467,0.422915,0.414912,0
0.9148940000000001,0.06854199999999999,0.5687300000000001,0.003467,0.422915,0.414912,0
0.9361700000000001,0.10961300000000002,0.59521,0.003467,0.422915,0.414912,0
0.9574469999999999,0.09021900000000001,0.579887,0.003467,0.422915,0.414912,0
0.978723,0.09093899999999999,0.582267,0.003467,0.422915,0.414912,0
1.0,0.09093899999999999,0.56992,0.003467,0.422915,0.414912,0
0.0,0.09021900000000001,0.564118,0.003467,0.422915,0.414912,0
0.021277,0.09093899999999999,0.544183,0.003467,0.422915,0.414912,0
0.042553,0.09021900000000001,0.519935,0.003467,0.422915,0.414912,0
0.06383,0.09021900000000001,0.45804799999999996,0.003467,0.422915,0.414912,0
0.085106,0.084064,0.40226100000000004,0.003467,0.422915,0.414912,0
0.10638299999999999,0.07869,0.354508,0.003467,0.422915,0.414912,0
0.12766,0.041341,0.305118,0.003467,0.422915,0.414912,0
0.14893599999999999,0.07445700000000001,0.27105,0.003467,0.422915,0.414912,0
0.170213,0.07169400000000001,0.24248699999999998,0.003467,0.422915,0.414912,0
0.19148900000000002,0.07169400000000001,0.236537,0.003467,0.422915,0.414912,0
0.21276599999999998,0.07169400000000001,0.254537,0.003467,0.422915,0.414912,0
0.23404299999999997,0.077609,0.307647,0.003467,0.422915,0.414912,0
0.255319,0.090159,0.406873,0.003467,0.422915,0.414912,0
0.276596,0.090159,0.508182,0.003467,0.422915,0.414912,0
0.29787199999999997,0.045304000000000004,0.539274,0.003467,0.422915,0.414912,0
0.31914899999999996,0.090159,0.628236,0.003467,0.422915,0.414912,0
0.340426,0.090159,0.679708,0.003467,0.422915,0.414912,0
0.361702,0.045635,0.695775,0.003467,0.422915,0.414912,0
0.382979,0.090159,0.731479,0.003467,0.422915,0.414912,0
0.40425500000000003,0.090159,0.732223,0.003467,0.422915,0.414912,0
0.42553199999999997,0.058514,0.7070810000000001,0.003467,0.422915,0.414912,0
0.446809,0.090159,0.668849,0.003467,0.422915,0.414912,0
0.46808500000000003,0.045304000000000004,0.636418,0.003467,0.422915,0.414912,0
0.48936199999999996,0.045304000000000004,0.61202,0.003467,0.422915,0.414912,0
0.510638,0.045304000000000004,0.594317,0.003467,0.422915,0.414912,0
0.5319149999999999,0.045304000000000004,0.578102,0.003467,0.422915,0.414912,0
0.553191,0.043833,0.570812,0.003467,0.422915,0.414912,0
0.574468,0.043833,0.559655,0.003467,0.422915,0.414912,0
0.595745,0.043833,0.553704,0.003467,0.422915,0.414912,0
0.617021,0.045304000000000004,0.5446300000000001,0.003467,0.422915,0.414912,0
0.6382979999999999,0.043833,0.550134,0.003467,0.422915,0.414912,0
0.659574,0.045304000000000004,0.567539,0.003467,0.422915,0.414912,0
0.680851,0.090159,0.586879,0.003467,0.422915,0.414912,1
0.702128,0.09724400000000001,0.637905,0.003467,0.422915,0.414912,1
0.723404,0.090159,0.719726,0.003467,0.422915,0.414912,1
0.744681,0.045304000000000004,0.806308,0.003467,0.422915,0.414912,0
0.765957,0.045635,0.8156800000000001,0.003467,0.422915,0.414912,0
0.787234,0.045304000000000004,0.799316,0.003467,0.422915,0.414912,0
0.808511,0.044134,0.763166,0.003467,0.422915,0.414912,0
0.829787,0.043833,0.733413,0.003467,0.422915,0.414912,0
0.8510639999999999,0.090159,0.728206,0.003467,0.422915,0.414912,1
0.87234,0.045304000000000004,0.7045520000000001,0.003467,0.422915,0.414912,0
0.893617,0.044134,0.6499550000000001,0.003467,0.422915,0.414912,0
0.9148940000000001,0.042032,0.58911,0.003467,0.422915,0.414912,0
0.9361700000000001,0.090159,0.619458,0.003467,0.422915,0.414912,1
0.9574469999999999,0.090159,0.613359,0.003467,0.422915,0.414912,1
0.978723,0.090159,0.609194,0.003467,0.422915,0.414912,1
1.0,0.090159,0.593276,0.003467,0.422915,0.414912,1
0.0,0.045304000000000004,0.58078,0.003467,0.422915,0.414912,0
0.021277,0.07169400000000001,0.5550430000000001,0.003467,0.422915,0.414912,1
0.042553,0.045304000000000004,0.522464,0.003467,0.422915,0.414912,0
0.06383,0.045304000000000004,0.464891,0.003467,0.422915,0.414912,0
0.085106,0.045304000000000004,0.403898,0.003467,0.422915,0.414912,0
0.10638299999999999,0.045304000000000004,0.35778000000000004,0.003467,0.422915,0.414912,0
0.12766,0.045304000000000004,0.309134,0.003467,0.422915,0.414912,0
0.14893599999999999,0.045304000000000004,0.267629,0.003467,0.422915,0.414912,0
0.170213,0.049868,0.24561100000000002,0.003467,0.422915,0.414912,0
0.19148900000000002,0.044554,0.24174400000000001,0.003467,0.422915,0.414912,0
0.21276599999999998,0.049868,0.263612,0.003467,0.422915,0.414912,0
0.23404299999999997,0.044554,0.311366,0.003467,0.422915,0.414912,0
0.255319,0.056263,0.41208,0.003467,0.422915,0.414912,0
0.276596,0.08163200000000001,0.50848,0.003467,0.422915,0.414912,1
0.29787199999999997,0.041582,0.539423,0.003467,0.422915,0.414912,0
0.31914899999999996,0.049868,0.637013,0.003467,0.422915,0.414912,0
0.340426,0.049868,0.6975600000000001,0.003467,0.422915,0.414912,0
0.361702,0.045635,0.720173,0.003467,0.422915,0.414912,0
0.382979,0.104179,0.75543,0.003467,0.422915,0.414912,1
0.40425500000000003,0.090098,0.760042,0.003467,0.422915,0.414912,1
0.42553199999999997,0.090098,0.730437,0.003467,0.422915,0.414912,1
0.446809,0.090098,0.6929489999999999,0.003467,0.422915,0.414912,1
0.46808500000000003,0.08163200000000001,0.6585840000000001,0.003467,0.422915,0.414912,1
0.48936199999999996,0.08163200000000001,0.6271939999999999,0.003467,0.422915,0.414912,1
0.510638,0.08163200000000001,0.6205,0.003467,0.422915,0.414912,1
0.5319149999999999,0.049868,0.59997,0.003467,0.422915,0.414912,0
0.553191,0.044554,0.582118,0.003467,0.422915,0.414912,0
0.574468,0.044554,0.565605,0.003467,0.422915,0.414912,0
0.595745,0.044554,0.5519189999999999,0.003467,0.422915,0.414912,0
0.617021,0.041882,0.538976,0.003467,0.422915,0.414912,0
0.6382979999999999,0.044554,0.533918,0.003467,0.422915,0.414912,0
0.659574,0.049868,0.556084,0.003467,0.422915,0.414912,0
0.680851,0.08163200000000001,0.588069,0.003467,0.422915,0.414912,1
0.702128,0.090098,0.645939,0.003467,0.422915,0.414912,1
0.723404,0.090098,0.73133,0.003467,0.422915,0.414912,1
0.744681,0.090098,0.797084,0.003467,0.422915,0.414912,1
0.765957,0.08163200000000001,0.7994640000000001,0.003467,0.422915,0.414912,1
0.787234,0.049868,0.77596,0.003467,0.422915,0.414912,0
0.808511,0.044554,0.743529,0.003467,0.422915,0.414912,0
0.829787,0.044554,0.713478,0.003467,0.422915,0.414912,0
0.8510639999999999,0.090098,0.693395,0.003467,0.422915,0.414912,1
0.87234,0.044554,0.660666,0.003467,0.422915,0.414912,0
0.893617,0.043833,0.615888,0.003467,0.422915,0.414912,0
0.9148940000000001,0.041642,0.559655,0.003467,0.422915,0.414912,0
0.9361700000000001,0.090098,0.594763,0.003467,0.422915,0.414912,1
0.9574469999999999,0.08163200000000001,0.598036,0.003467,0.422915,0.414912,1
0.978723,0.08163200000000001,0.598929,0.003467,0.422915,0.414912,1
1.0,0.044554,0.578697,0.003467,0.422915,0.414912,0
0.0,0.044554,0.5690270000000001,0.003467,0.422915,0.414912,0
0.021277,0.044554,0.536894,0.003467,0.422915,0.414912,0
0.042553,0.043833,0.511009,0.003467,0.422915,0.414912,0
0.06383,0.043833,0.451205,0.003467,0.422915,0.414912,0
0.085106,0.044554,0.389021,0.003467,0.422915,0.414912,0
0.10638299999999999,0.044554,0.33814299999999997,0.003467,0.422915,0.414912,0
0.12766,0.044554,0.299018,0.003467,0.422915,0.414912,0
0.14893599999999999,0.044554,0.258554,0.003467,0.422915,0.414912,0
0.170213,0.056233000000000005,0.231479,0.003467,0.422915,0.414912,0
0.19148900000000002,0.061516999999999995,0.20604,0.003467,0.422915,0.414912,1
0.21276599999999998,0.061516999999999995,0.208866,0.003467,0.422915,0.414912,1
0.23404299999999997,0.061516999999999995,0.218239,0.003467,0.422915,0.414912,1
0.255319,0.061577,0.253198,0.003467,0.422915,0.414912,1
0.276596,0.061577,0.29396,0.003467,0.422915,0.414912,0
0.29787199999999997,0.08043099999999999,0.347962,0.003467,0.422915,0.414912,1
0.31914899999999996,0.082263,0.448378,0.003467,0.422915,0.414912,1
0.340426,0.09247000000000001,0.543588,0.003467,0.422915,0.414912,1
0.361702,0.092921,0.605475,0.003467,0.422915,0.414912,1
0.382979,0.092921,0.654418,0.003467,0.422915,0.414912,1
0.40425500000000003,0.092921,0.656799,0.003467,0.422915,0.414912,1
0.42553199999999997,0.090008,0.628831,0.003467,0.422915,0.414912,1
0.446809,0.082263,0.59759,0.003467,0.422915,0.414912,1
0.46808500000000003,0.067611,0.568134,0.003467,0.422915,0.414912,1
0.48936199999999996,0.082263,0.532728,0.003467,0.422915,0.414912,1
0.510638,0.067611,0.511306,0.003467,0.422915,0.414912,1
0.5319149999999999,0.061577,0.48824799999999996,0.003467,0.422915,0.414912,0
0.553191,0.067611,0.470247,0.003467,0.422915,0.414912,1
0.574468,0.067611,0.46325500000000003,0.003467,0.422915,0.414912,1
0.595745,0.082052,0.46414799999999995,0.003467,0.422915,0.414912,1
0.617021,0.082052,0.45849399999999996,0.003467,0.422915,0.414912,1
0.6382979999999999,0.082263,0.46533800000000003,0.003467,0.422915,0.414912,1
0.659574,0.08232300000000001,0.488991,0.003467,0.422915,0.414912,1
0.680851,0.087036,0.541654,0.003467,0.422915,0.414912,1
0.702128,0.10357899999999999,0.609194,0.003467,0.422915,0.414912,1
0.723404,0.14966400000000002,0.676584,0.003467,0.422915,0.414912,1
0.744681,0.151765,0.75305,0.003467,0.422915,0.414912,1
0.765957,0.14966400000000002,0.766736,0.003467,0.422915,0.414912,1
0.787234,0.10475,0.739363,0.003467,0.422915,0.414912,1
0.808511,0.10066699999999999,0.699643,0.003467,0.422915,0.414912,1
0.829787,0.09247000000000001,0.655906,0.003467,0.422915,0.414912,1
0.8510639999999999,0.09247000000000001,0.622731,0.003467,0.422915,0.414912,1
0.87234,0.082263,0.592234,0.003467,0.422915,0.414912,1
0.893617,0.082263,0.548646,0.003467,0.422915,0.414912,1
0.9148940000000001,0.067611,0.503422,0.003467,0.422915,0.414912,0
0.9361700000000001,0.082263,0.523505,0.003467,0.422915,0.414912,1
0.9574469999999999,0.067611,0.5062479999999999,0.003467,0.422915,0.414912,0
0.978723,0.067611,0.505504,0.003467,0.422915,0.414912,0
1.0,0.041642,0.469801,0.003467,0.422915,0.414912,0
0.0,0.041642,0.441982,0.003467,0.422915,0.414912,0
0.021277,0.061577,0.387682,0.003467,0.422915,0.414912,0
0.042553,0.061516999999999995,0.360161,0.003467,0.422915,0.414912,0
0.06383,0.041492,0.307051,0.003467,0.422915,0.414912,0
0.085106,0.041431,0.262422,0.003467,0.422915,0.414912,0
0.10638299999999999,0.061516999999999995,0.233413,0.003467,0.422915,0.414912,0
0.12766,0.061516999999999995,0.202618,0.003467,0.422915,0.414912,0
0.14893599999999999,0.041431,0.173758,0.003467,0.422915,0.414912,0
0.170213,0.05563200000000001,0.152336,0.003467,0.422915,0.414912,0
0.19148900000000002,0.041431,0.141625,0.003467,0.422915,0.414912,0
0.21276599999999998,0.041431,0.148616,0.003467,0.422915,0.414912,0
0.23404299999999997,0.059175,0.15754200000000002,0.003467,0.422915,0.414912,0
0.255319,0.059175,0.185808,0.003467,0.422915,0.414912,0
0.276596,0.059175,0.21318099999999998,0.003467,0.422915,0.414912,0
0.29787199999999997,0.073976,0.246802,0.003467,0.422915,0.414912,0
0.31914899999999996,0.082263,0.326391,0.003467,0.422915,0.414912,1
0.340426,0.086496,0.41401400000000005,0.003467,0.422915,0.414912,1
0.361702,0.087366,0.485421,0.003467,0.422915,0.414912,1
0.382979,0.088838,0.543886,0.003467,0.422915,0.414912,1
0.40425500000000003,0.090008,0.571407,0.003467,0.422915,0.414912,1
0.42553199999999997,0.06758099999999999,0.568134,0.003467,0.422915,0.414912,0
0.446809,0.06758099999999999,0.545076,0.003467,0.422915,0.414912,0
0.46808500000000003,0.06758099999999999,0.528563,0.003467,0.422915,0.414912,0
0.48936199999999996,0.082263,0.489438,0.003467,0.422915,0.414912,1
0.510638,0.059175,0.472627,0.003467,0.422915,0.414912,0
0.5319149999999999,0.059175,0.447932,0.003467,0.422915,0.414912,0
0.553191,0.06758099999999999,0.424725,0.003467,0.422915,0.414912,0
0.574468,0.06758099999999999,0.398393,0.003467,0.422915,0.414912,0
0.595745,0.078209,0.379946,0.003467,0.422915,0.414912,1
0.617021,0.078209,0.378012,0.003467,0.422915,0.414912,1
0.6382979999999999,0.082052,0.382922,0.003467,0.422915,0.414912,1
0.659574,0.082263,0.394972,0.003467,0.422915,0.414912,1
0.680851,0.09328099999999999,0.43127,0.003467,0.422915,0.414912,1
0.702128,0.10475,0.49672700000000003,0.003467,0.422915,0.414912,1
0.723404,0.16251400000000002,0.597739,0.003467,0.422915,0.414912,1
0.744681,0.179596,0.7026180000000001,0.003467,0.422915,0.414912,1
0.765957,0.179596,0.7347520000000001,0.003467,0.422915,0.414912,1
0.787234,0.17923599999999998,0.7252310000000001,0.003467,0.422915,0.414912,1
0.808511,0.11976099999999999,0.697411,0.003467,0.422915,0.414912,1
0.829787,0.10475,0.6776260000000001,0.003467,0.422915,0.414912,1
0.8510639999999999,0.10357899999999999,0.654121,0.003467,0.422915,0.414912,1
0.87234,0.09247000000000001,0.627046,0.003467,0.422915,0.414912,1
0.893617,0.090008,0.5709609999999999,0.003467,0.422915,0.414912,1
0.9148940000000001,0.088838,0.516513,0.003467,0.422915,0.414912,1
0.9361700000000001,0.088838,0.52291,0.003467,0.422915,0.414912,1
0.9574469999999999,0.087366,0.486314,0.003467,0.422915,0.414912,1
0.978723,0.087366,0.47054399999999996,0.003467,0.422915,0.414912,1
1.0,0.06758099999999999,0.442428,0.003467,0.422915,0.414912,0
0.0,0.059175,0.422047,0.003467,0.422915,0.414912,0
0.021277,0.05563200000000001,0.38619499999999995,0.003467,0.422915,0.414912,0
0.042553,0.041492,0.367896,0.003467,0.422915,0.414912,0
0.06383,0.041492,0.325498,0.003467,0.422915,0.414912,0
0.085106,0.041492,0.293663,0.003467,0.422915,0.414912,0
0.10638299999999999,0.05563200000000001,0.271497,0.003467,0.422915,0.414912,0
0.12766,0.058544000000000006,0.237429,0.003467,0.422915,0.414912,0
0.14893599999999999,0.059175,0.21199,0.003467,0.422915,0.414912,0
0.170213,0.057794000000000005,0.20618899999999998,0.003467,0.422915,0.414912,0
0.19148900000000002,0.057794000000000005,0.209759,0.003467,0.422915,0.414912,0
0.21276599999999998,0.07445700000000001,0.241148,0.003467,0.422915,0.414912,0
0.23404299999999997,0.07869,0.293068,0.003467,0.422915,0.414912,0
0.255319,0.082082,0.41698900000000005,0.003467,0.422915,0.414912,0
0.276596,0.10333900000000001,0.538679,0.003467,0.422915,0.414912,1
0.29787199999999997,0.043203,0.589854,0.003467,0.422915,0.414912,0
0.31914899999999996,0.08163200000000001,0.6868489999999999,0.003467,0.422915,0.414912,0
0.340426,0.043203,0.716305,0.003467,0.422915,0.414912,0
0.361702,0.043203,0.714073,0.003467,0.422915,0.414912,0
0.382979,0.045635,0.741892,0.003467,0.422915,0.414912,0
0.40425500000000003,0.045635,0.755132,0.003467,0.422915,0.414912,0
0.42553199999999997,0.043203,0.735793,0.003467,0.422915,0.414912,0
0.446809,0.041642,0.6843199999999999,0.003467,0.422915,0.414912,0
0.46808500000000003,0.042272000000000004,0.668551,0.003467,0.422915,0.414912,0
0.48936199999999996,0.043203,0.652633,0.003467,0.422915,0.414912,0
0.510638,0.043203,0.642666,0.003467,0.422915,0.414912,0
0.5319149999999999,0.042783,0.6341859999999999,0.003467,0.422915,0.414912,0
0.553191,0.041642,0.632104,0.003467,0.422915,0.414912,0
0.574468,0.08163200000000001,0.627046,0.003467,0.422915,0.414912,1
0.595745,0.08163200000000001,0.606367,0.003467,0.422915,0.414912,1
0.617021,0.08163200000000001,0.589705,0.003467,0.422915,0.414912,1
0.6382979999999999,0.097184,0.579738,0.003467,0.422915,0.414912,1
0.659574,0.10333900000000001,0.589259,0.003467,0.422915,0.414912,1
0.680851,0.10333900000000001,0.614103,0.003467,0.422915,0.414912,1
0.702128,0.10333900000000001,0.673163,0.003467,0.422915,0.414912,1
0.723404,0.10333900000000001,0.777596,0.003467,0.422915,0.414912,1
0.744681,0.10333900000000001,0.884707,0.003467,0.422915,0.414912,1
0.765957,0.10333900000000001,0.8980959999999999,0.003467,0.422915,0.414912,1
0.787234,0.10333900000000001,0.876079,0.003467,0.422915,0.414912,1
0.808511,0.10333900000000001,0.8427549999999999,0.003467,0.422915,0.414912,1
0.829787,0.08163200000000001,0.810919,0.003467,0.422915,0.414912,1
0.8510639999999999,0.10333900000000001,0.788605,0.003467,0.422915,0.414912,1
0.87234,0.08163200000000001,0.753347,0.003467,0.422915,0.414912,1
0.893617,0.041642,0.691461,0.003467,0.422915,0.414912,0
0.9148940000000001,0.043203,0.63136,0.003467,0.422915,0.414912,0
0.9361700000000001,0.08163200000000001,0.656799,0.003467,0.422915,0.414912,1
0.9574469999999999,0.097184,0.645939,0.003467,0.422915,0.414912,1
0.978723,0.097184,0.620649,0.003467,0.422915,0.414912,1
1.0,0.08163200000000001,0.600417,0.003467,0.422915,0.414912,1
0.0,0.08163200000000001,0.589705,0.003467,0.422915,0.414912,1
0.021277,0.08163200000000001,0.567688,0.003467,0.422915,0.414912,1
0.042553,0.041642,0.544927,0.003467,0.422915,0.414912,0
0.06383,0.041882,0.48527200000000004,0.003467,0.422915,0.414912,0
0.085106,0.057794000000000005,0.42398100000000005,0.003467,0.422915,0.414912,0
0.10638299999999999,0.05644299999999999,0.38009499999999996,0.003467,0.422915,0.414912,0
0.12766,0.05644299999999999,0.330556,0.003467,0.422915,0.414912,0
0.14893599999999999,0.05644299999999999,0.28815799999999997,0.003467,0.422915,0.414912,0
0.170213,0.062357,0.264653,0.003467,0.422915,0.414912,0
0.19148900000000002,0.062357,0.26212399999999997,0.003467,0.422915,0.414912,0
0.21276599999999998,0.07445700000000001,0.290687,0.003467,0.422915,0.414912,1
0.23404299999999997,0.07869,0.34215999999999996,0.003467,0.422915,0.414912,1
0.255319,0.08163200000000001,0.458643,0.003467,0.422915,0.414912,1
0.276596,0.10375899999999999,0.5981850000000001,0.003467,0.422915,0.414912,1
0.29787199999999997,0.082082,0.645046,0.003467,0.422915,0.414912,1
0.31914899999999996,0.10375899999999999,0.7411479999999999,0.003467,0.422915,0.414912,1
0.340426,0.139816,0.766141,0.003467,0.422915,0.414912,1
0.361702,0.1312,0.753347,0.003467,0.422915,0.414912,1
0.382979,0.17923599999999998,0.766141,0.003467,0.422915,0.414912,1
0.40425500000000003,0.17923599999999998,0.7713479999999999,0.003467,0.422915,0.414912,1
0.42553199999999997,0.11438699999999999,0.741297,0.003467,0.422915,0.414912,1
0.446809,0.10375899999999999,0.704701,0.003467,0.422915,0.414912,1
0.46808500000000003,0.10375899999999999,0.681642,0.003467,0.422915,0.414912,1
0.48936199999999996,0.097184,0.662303,0.003467,0.422915,0.414912,1
0.510638,0.10045599999999999,0.64579,0.003467,0.422915,0.414912,1
0.5319149999999999,0.11348599999999999,0.627492,0.003467,0.422915,0.414912,1
0.553191,0.10375899999999999,0.615293,0.003467,0.422915,0.414912,1
0.574468,0.161643,0.606813,0.003467,0.422915,0.414912,1
0.595745,0.10375899999999999,0.599226,0.003467,0.422915,0.414912,1
0.617021,0.10375899999999999,0.594615,0.003467,0.422915,0.414912,1
0.6382979999999999,0.10375899999999999,0.594317,0.003467,0.422915,0.414912,1
0.659574,0.10375899999999999,0.613954,0.003467,0.422915,0.414912,1
0.680851,0.11946099999999998,0.6515920000000001,0.003467,0.422915,0.414912,1
0.702128,0.151765,0.7014279999999999,0.003467,0.422915,0.414912,1
0.723404,0.151765,0.795745,0.003467,0.422915,0.414912,1
0.744681,0.151765,0.909997,0.003467,0.422915,0.414912,1
0.765957,0.151765,0.922642,0.003467,0.422915,0.414912,1
0.787234,0.151765,0.9009219999999999,0.003467,0.422915,0.414912,1
0.808511,0.1312,0.857929,0.003467,0.422915,0.414912,1
0.829787,0.119881,0.8321930000000001,0.003467,0.422915,0.414912,1
0.8510639999999999,0.151765,0.798126,0.003467,0.422915,0.414912,1
0.87234,0.1312,0.770158,0.003467,0.422915,0.414912,1
0.893617,0.10375899999999999,0.708866,0.003467,0.422915,0.414912,1
0.9148940000000001,0.10375899999999999,0.63017,0.003467,0.422915,0.414912,0
0.9361700000000001,0.1312,0.639691,0.003467,0.422915,0.414912,1
0.9574469999999999,0.10375899999999999,0.61812,0.003467,0.422915,0.414912,0
0.978723,0.097184,0.614847,0.003467,0.422915,0.414912,0
1.0,0.097184,0.611574,0.003467,0.422915,0.414912,0
0.0,0.08163200000000001,0.601904,0.003467,0.422915,0.414912,0
0.021277,0.08163200000000001,0.5791430000000001,0.003467,0.422915,0.414912,0
0.042553,0.062357,0.555787,0.003467,0.422915,0.414912,0
0.06383,0.062357,0.49970200000000004,0.003467,0.422915,0.414912,0
0.085106,0.075267,0.44138599999999995,0.003467,0.422915,0.414912,0
0.10638299999999999,0.062357,0.392889,0.003467,0.422915,0.414912,0
0.12766,0.062357,0.342011,0.003467,0.422915,0.414912,0
0.14893599999999999,0.060705999999999996,0.30482,0.003467,0.422915,0.414912,0
0.170213,0.064789,0.28191,0.003467,0.422915,0.414912,0
0.19148900000000002,0.064789,0.273282,0.003467,0.422915,0.414912,0
0.21276599999999998,0.069173,0.293216,0.003467,0.422915,0.414912,0
0.23404299999999997,0.077609,0.350937,0.003467,0.422915,0.414912,0
0.255319,0.110124,0.467718,0.003467,0.422915,0.414912,1
0.276596,0.13114,0.596846,0.003467,0.422915,0.414912,1
0.29787199999999997,0.110124,0.644897,0.003467,0.422915,0.414912,1
0.31914899999999996,0.11916099999999999,0.744421,0.003467,0.422915,0.414912,1
0.340426,0.110124,0.7758109999999999,0.003467,0.422915,0.414912,0
0.361702,0.09682400000000001,0.759149,0.003467,0.422915,0.414912,0
0.382979,0.067731,0.783844,0.003467,0.422915,0.414912,0
0.40425500000000003,0.10661099999999998,0.7903899999999999,0.003467,0.422915,0.414912,1
0.42553199999999997,0.10661099999999998,0.764951,0.003467,0.422915,0.414912,1
0.446809,0.13114,0.715263,0.003467,0.422915,0.414912,1
0.46808500000000003,0.10661099999999998,0.6928,0.003467,0.422915,0.414912,1
0.48936199999999996,0.10661099999999998,0.677179,0.003467,0.422915,0.414912,1
0.510638,0.110124,0.659179,0.003467,0.422915,0.414912,1
0.5319149999999999,0.10661099999999998,0.632699,0.003467,0.422915,0.414912,1
0.553191,0.110124,0.628384,0.003467,0.422915,0.414912,1
0.574468,0.110124,0.623475,0.003467,0.422915,0.414912,1
0.595745,0.10661099999999998,0.604284,0.003467,0.422915,0.414912,1
0.617021,0.10661099999999998,0.601607,0.003467,0.422915,0.414912,1
0.6382979999999999,0.10661099999999998,0.5935729999999999,0.003467,0.422915,0.414912,1
0.659574,0.10661099999999998,0.601309,0.003467,0.422915,0.414912,1
0.680851,0.09682400000000001,0.629575,0.003467,0.422915,0.414912,0
0.702128,0.069173,0.680006,0.003467,0.422915,0.414912,0
0.723404,0.09682400000000001,0.778191,0.003467,0.422915,0.414912,0
0.744681,0.13114,0.8780120000000001,0.003467,0.422915,0.414912,1
0.765957,0.10661099999999998,0.8961620000000001,0.003467,0.422915,0.414912,1
