attrib1,attrib2,attrib3,class
9.407724,0.466782,9.896731,1
2.171296,3.884665,5.60264,1
1.022199,9.027515,6.577337,1
3.833485,4.537184,4.178337,0
2.26302,7.925817,1.149861,1
4.741645,3.167743,0.913341,0
0.168836,6.70726,2.425953,0
5.157076,9.627408,6.701505,1
5.529817,5.541668,7.482738,1
4.423487,1.964903,6.958921,0
4.887758,2.899509,1.604141,1
2.08955,2.366471,4.287464,0
3.425988,5.605503,1.250445,1
3.002111,6.418184,0.35706,1
3.307432,6.982555,3.461393,1
7.195816,4.778284,5.438621,1
9.922248,5.107788,9.960038,0
0.926258,4.217459,9.427245,0
7.677066,0.174863,0.318585,0
4.03219,5.381856,9.267295,1
9.406174,4.273947,1.027793,1
6.484272,8.674927,3.750074,0
7.249217,0.839389,3.677696,0
1.58274,2.783735,5.255099,0
6.081839,5.219418,1.885696,1
4.555235,8.564346,2.682565,0
9.898639,4.030712,7.168403,1
1.068162,2.980438,8.522171,0
8.112741,6.136482,4.469872,1
8.09899,0.538552,5.971954,0
3.143691,6.07944,8.558439,1
8.786629,7.820482,8.906478,1
6.912824,4.865708,6.889051,1
7.290638,2.506267,6.787359,1
5.224341,2.171685,3.286997,1
7.480948,7.022922,6.555304,1
3.14724,8.595354,8.281867,1
4.401238,4.073202,2.047741,0
2.432041,2.358975,9.804984,0
6.735441,0.324422,3.500503,0
5.063498,3.743348,7.451389,0
5.389937,1.386652,3.984958,0
8.546065,3.493502,5.618547,1
0.411467,8.567843,2.804595,0
0.846247,3.498009,4.206579,0
4.760265,4.414329,9.905411,0
8.791473,8.461346,7.147232,1
7.548547,6.533696,5.898633,1
9.355126,5.933589,9.804529,0
8.945215,1.878184,8.40922,1
3.697593,2.487415,5.358732,0
7.49826,7.077041,7.350982,1
5.413796,5.702072,0.304523,1
5.566159,3.387092,1.54269,0
6.323567,9.884007,8.380368,1
1.424133,6.535561,0.768479,0
9.786952,8.879082,2.813978,1
3.947477,6.497163,4.991988,1
9.968557,4.552887,6.883863,1
0.389717,8.632597,2.191353,1
6.097171,7.173731,8.794747,1
3.693701,3.797226,6.311421,0
7.356703,7.939712,4.684164,1
5.860166,6.268438,9.148183,1
8.649965,2.182911,3.042413,1
7.724309,8.085838,3.000141,1
7.758072,8.559779,6.593159,1
5.944456,3.074614,6.527898,1
5.877169,7.181998,9.356209,1
8.532279,2.284692,4.021807,1
6.172081,5.214121,5.752131,1
0.584601,4.643358,0.237271,0
3.768389,6.816695,9.956782,1
8.548914,1.025091,5.971972,1
0.87385,9.612602,0.278373,1
0.226975,0.525814,7.972997,0
5.099067,9.434448,1.525881,1
9.166039,7.546447,6.750511,0
8.839782,4.302094,2.666005,1
5.455256,4.849459,3.669544,1
1.811721,2.326551,5.447446,0
7.33771,8.44964,8.347978,1
6.078292,5.018257,7.761909,1
3.384193,5.513137,9.703514,0
5.863058,3.220823,8.003573,1
2.751327,9.338186,6.605717,1
4.165801,7.26259,5.796753,1
0.162079,8.996057,3.752081,1
4.981455,7.565181,0.470318,1
3.660296,1.935169,9.804074,0
9.516273,9.944975,4.609046,1
6.154546,1.828081,6.420648,0
3.823033,7.789013,2.284816,1
1.788862,1.955919,2.258907,0
6.5029,2.187087,0.296495,0
0.82424,7.519203,1.070418,0
3.175443,9.355302,8.703055,1
9.779745,2.011584,1.195611,1
4.630013,6.184034,2.721802,1
1.114793,3.386748,9.481242,0
3.310143,7.273692,9.091945,0
1.825998,3.876772,9.797256,0
7.867632,0.669098,2.96643,0
9.521826,9.243542,0.463526,1
5.969209,3.304073,2.623942,1
5.12283,4.428834,1.108468,1
7.074652,7.787133,4.56148,1
3.810711,5.657139,3.763711,1
9.402677,7.531049,4.559863,1
7.149789,2.9044,3.382166,1
4.432776,5.792375,1.444077,1
8.436595,4.640665,7.663202,1
4.427321,1.740147,1.377166,0
9.448907,8.361531,9.288898,1
8.993847,1.151134,9.623824,0
0.646373,8.715406,5.71655,1
6.706338,6.203778,5.056814,1
0.244483,3.517936,8.318632,1
1.028945,4.522993,9.748816,0
0.59859,3.663054,9.870986,0
1.869283,5.434411,2.180771,0
6.042843,8.685845,2.686681,1
7.797903,4.358231,6.60523,1
1.822724,6.674423,3.609599,0
9.189099,3.248684,8.88178,1
1.187458,0.164397,3.446733,0
6.791023,1.095605,3.257952,0
4.245118,0.558084,8.211779,1
5.263213,8.392455,7.863659,1
6.501503,5.096917,1.496521,1
3.307651,1.253406,0.45036,0
8.719681,9.097143,7.268049,1
8.432408,1.004972,3.878982,1
5.745498,6.963,1.260727,1
5.524575,9.126692,1.156189,1
7.495905,1.27947,2.356808,0
4.906935,8.571225,2.38558,1
6.114965,6.157315,6.420556,1
1.785519,9.852379,0.160987,0
5.906988,8.063888,5.51642,1
9.115552,0.664485,6.246279,1
5.708708,0.705838,2.842838,0
5.744323,9.767756,5.309647,1
4.432985,4.513908,9.649616,0
9.479896,1.874313,3.899132,1
3.462743,6.376817,4.400171,1
5.970895,2.222075,0.872857,0
8.447602,9.806825,5.194505,1
0.442615,5.72586,1.488079,1
1.96224,0.142901,0.567962,0
7.651215,1.228945,1.361219,1
2.746148,4.928569,2.797289,0
6.410688,2.21975,1.055365,1
9.651985,9.121051,8.278272,1
6.770131,3.961975,2.271773,1
5.323362,2.256559,5.929552,0
0.551497,2.672777,7.574727,0
9.946417,0.33043,4.592194,1
7.566594,1.458708,0.627289,1
6.864546,7.020479,1.605109,0
3.803761,6.851156,2.834676,1
1.618709,7.531317,6.253507,0
4.722213,5.838524,4.92211,1
9.666249,9.46486,9.858712,1
7.712086,4.71218,2.919132,1
8.493711,6.300115,9.382174,1
4.531408,0.657629,0.096538,0
8.942308,9.911733,5.336377,1
9.905241,3.377527,5.202244,1
0.094803,9.710173,9.57585,1
7.769331,7.986117,6.520365,1
6.019529,0.674256,5.193047,0
7.32571,5.941541,7.767752,1
6.556427,5.472648,3.97392,1
8.905353,3.634687,2.489755,1
3.200797,7.584853,3.070132,1
9.261614,3.278901,9.342336,0
6.212658,3.187109,1.70833,1
6.207298,8.387005,1.463359,1
4.081596,5.799286,6.899162,1
7.380599,0.784959,7.026872,1
8.051851,3.092689,4.268947,0
8.865319,3.781764,8.935282,1
6.952393,5.390513,9.908035,1
1.336334,5.804611,6.118406,0
1.275927,7.125938,9.142598,0
5.973943,2.078782,9.43511,0
7.301368,0.265912,6.846797,0
7.098161,6.946073,5.406425,1
2.951988,9.50328,7.48212,1
7.704434,0.64728,3.347913,1
4.140458,2.185225,7.047692,0
7.398277,6.317763,9.735962,1
1.969067,8.870267,3.2064,1
7.654345,5.711964,1.96838,1
3.297567,0.524686,9.53045,0
4.022457,9.471489,2.062469,1
2.832914,2.306291,7.84981,0
2.772463,1.732449,0.069806,1
4.427413,8.169503,3.59319,0
4.98226,4.204047,0.35278,1
8.20994,4.245694,3.538919,1
0.739936,3.69147,0.126342,0
1.365261,7.109935,7.920417,0
3.760319,8.801591,1.655717,1
1.374173,0.371476,8.888581,0
5.775283,6.2137,4.740108,1
2.747599,1.397363,7.514666,0
6.145684,7.464943,0.586113,1
2.968891,8.54713,7.435347,1
0.774232,7.184672,1.576764,0
0.311548,4.861356,7.133353,0
3.972161,6.906363,1.917384,1
4.761517,0.260241,0.863775,0
3.965595,3.812386,2.705759,0
0.813886,1.015958,2.397222,0
6.10671,4.054816,4.509106,1
2.684393,7.336927,4.974928,1
1.051159,5.764988,1.395568,0
7.528279,9.856049,1.434755,1
0.043596,2.761985,4.424915,0
3.596683,8.921241,2.683993,1
2.508988,5.988002,9.569112,0
3.326752,2.56951,5.535523,0
2.648148,3.898378,9.808732,0
3.399438,3.064237,7.747104,0
0.502606,3.383835,7.938565,0
7.563233,9.718175,2.595519,1
4.135545,1.519737,5.339013,1
6.755817,9.493444,5.181618,1
9.998938,9.023695,4.688697,1
7.581794,0.164587,1.533923,0
3.907642,0.339429,4.295121,0
1.424541,5.088318,9.078309,0
5.320092,5.725069,3.059626,1
5.492178,8.280045,4.821989,1
2.015613,0.751887,6.339678,0
8.663494,9.718296,7.671163,1
1.72125,9.402921,0.607707,1
5.80645,1.944189,3.862999,0
2.848495,5.523734,6.907248,0
8.202332,6.948241,5.937298,1
3.70109,4.794891,4.83051,0
7.122755,7.062603,3.3637,1
3.216082,2.130002,2.922834,0
4.662239,4.81617,1.79637,1
8.832941,1.143707,9.480428,1
4.878928,9.155971,4.801858,1
0.816852,0.908374,0.752513,0
7.105374,5.668748,7.159854,1
0.893792,8.836509,0.731995,1
4.477151,4.724892,0.47524,1
9.643953,7.799257,7.58043,1
4.557779,8.723256,5.983631,1
6.122473,2.462028,1.600091,0
8.092121,5.125338,1.861635,1
0.139754,1.716837,1.547821,0
5.142971,3.526748,9.284044,0
5.434773,1.332669,0.037956,0
1.104036,1.501254,3.668481,0
5.786028,7.558082,9.185718,1
2.008199,9.313612,0.313429,1
6.457746,5.278407,1.102284,1
8.322571,8.657034,6.139073,1
6.704944,2.723576,9.097368,0
4.984373,3.025211,0.125124,0
7.132233,1.970521,5.80344,0
7.56126,8.701629,7.138638,1
0.107129,5.735664,7.141773,0
7.200538,4.647059,5.303148,0
6.405162,5.661898,9.826301,1
1.349278,6.789226,5.090138,0
7.887077,2.253723,2.147395,1
2.324939,0.831021,1.244579,0
2.94319,4.992092,9.494777,0
2.889299,3.594478,7.882419,1
2.132112,5.380503,9.525112,0
2.221253,8.38717,8.963751,1
4.817571,6.323237,2.162486,1
2.139438,4.412006,8.942089,0
9.046383,1.723083,8.10076,1
0.428434,6.130538,3.680656,0
8.426213,6.33997,4.864196,0
3.061506,7.423494,3.348778,1
3.032414,2.031467,8.567611,1
2.677384,3.324581,4.549436,0
4.440827,3.723961,1.496832,0
5.677954,3.037574,6.378488,1
3.124592,9.420502,8.654261,1
7.672803,3.241477,6.708161,1
9.921962,0.431634,2.173382,1
2.250668,8.928388,7.472549,1
9.305447,9.938463,4.368771,1
5.463122,2.419387,6.663552,0
5.778169,2.260931,2.584816,1
7.364826,7.972317,1.235107,1
2.599317,9.549152,0.439202,1
5.108391,7.391899,6.983172,0
6.022034,0.257204,9.30986,0
7.292454,7.546711,6.638509,1
9.340248,0.133054,8.716659,1
1.091906,6.942387,5.815683,0
2.578557,6.315739,3.844644,0
6.139299,2.291329,7.735735,0
1.231871,0.795216,6.200809,0
9.406721,6.336921,5.203694,1
6.232301,0.794186,2.717033,0
9.954804,9.46777,6.508188,1
1.305345,2.220058,5.319732,0
9.727014,1.148483,1.143947,1
9.379578,7.726067,9.155763,1
6.311903,7.353861,7.275383,1
4.654859,2.881929,6.944628,0
2.134582,8.931006,9.380218,1
0.020124,5.469148,8.373186,0
5.538356,5.891383,4.713987,1
7.874897,0.169359,0.61305,0
2.944067,2.456525,7.823199,0
3.53748,1.441148,0.281751,1
1.595296,3.12353,4.924423,0
3.894695,4.693879,8.808167,0
9.032323,4.908449,7.960484,1
0.655555,8.570054,1.306667,1
9.936509,6.213315,3.184973,1
8.826742,6.732873,0.601211,1
8.346696,5.338419,9.67398,1
7.11633,5.766045,8.507339,1
7.022078,7.270064,8.680684,1
4.410514,3.6209,0.183596,1
2.90689,7.946956,2.390667,1
5.414801,3.124359,1.323978,1
0.574726,9.415921,7.315932,1
6.501054,1.394816,3.936699,0
1.432057,6.036345,8.668671,0
7.885275,5.679559,7.487564,1
1.322517,9.929687,9.037573,1
5.154813,2.772895,4.822393,1
0.869277,6.59897,7.220601,1
6.809982,3.806743,2.754398,0
9.62724,4.686612,7.326074,1
1.500901,2.984108,9.606114,1
8.565744,3.830431,1.400475,1
3.487312,8.228145,8.652751,1
3.907384,1.089197,0.664784,0
7.522434,0.656316,5.295413,1
0.952704,4.872658,6.573527,0
8.542357,7.926728,7.079253,0
0.575274,7.218459,9.976026,1
6.846069,0.235966,9.208135,0
6.576048,2.87024,8.137471,1
8.594933,7.953291,5.796187,1
6.86087,9.834134,1.914176,1
2.853375,6.780034,8.26194,0
4.641993,6.129267,8.701253,1
4.846949,4.470242,9.315894,1
1.524467,7.266333,6.321511,0
8.05909,1.685446,8.855855,1
8.315411,6.561973,2.828145,1
1.557476,7.702391,6.69212,1
3.29582,9.164365,1.466932,1
9.391206,6.472764,8.518844,1
0.526222,0.535769,5.433502,0
2.804664,1.530508,1.965874,0
0.740167,9.838672,3.379394,1
4.367501,0.308874,4.222472,0
9.562286,4.169267,2.356423,1
4.67195,6.003248,6.749852,1
9.058271,6.730769,4.729112,1
5.272731,8.946149,2.75605,1
0.155902,7.571549,0.605623,0
4.043731,6.26248,4.213813,1
1.587806,8.899056,4.466527,1
2.348926,8.299833,4.173157,1
0.849549,6.639006,0.46339,0
0.773566,6.44987,2.805433,1
5.090582,0.684621,5.56122,0
3.235831,4.327088,6.337117,0
0.242559,1.03509,1.011717,0
5.035469,8.731371,8.877837,1
5.481536,3.63346,4.544097,1
7.925668,3.274567,3.787216,1
8.205952,5.704585,6.0595,1
8.344148,7.252361,4.18568,1
2.772165,0.856646,1.593457,0
5.281278,8.009835,7.25378,1
5.582736,4.631424,5.080615,1
3.910109,1.699646,5.364485,0
2.547886,5.208157,3.159944,0
5.633059,9.047362,6.373536,1
9.38503,7.04756,7.145244,1
7.776072,0.246226,3.149901,0
4.254123,8.695629,3.731799,1
1.510615,4.24283,0.670902,0
4.52007,1.543353,8.310079,1
6.376587,2.508171,3.570394,0
0.502165,0.49991,8.528583,0
5.540897,1.899672,6.31859,0
6.93125,4.714642,0.239868,1
2.806301,8.236544,7.722953,1
4.188859,4.796825,2.501095,0
6.786052,5.36721,5.183356,1
3.378258,1.399229,0.51992,0
3.925947,0.756065,1.30003,0
2.71386,4.524211,1.923435,0
8.0999,6.987461,0.280141,1
6.396091,0.09053,1.08688,1
3.449578,7.569995,6.778942,1
8.327978,0.438327,5.599879,0
1.719629,8.563386,8.048942,1
8.10434,2.747333,8.19768,0
4.031162,6.470095,6.333213,1
6.603322,5.718992,1.878022,1
5.515145,9.189438,3.351073,1
7.167123,4.518048,5.461721,1
0.011755,9.282835,0.018085,1
8.22158,9.318946,2.457588,1
0.797743,8.338998,1.241511,1
0.355881,8.531666,5.610875,0
4.526937,7.878308,3.778096,1
3.365516,7.860339,2.702666,1
5.016072,8.294553,9.366656,1
4.71105,0.135617,9.151128,0
1.953709,7.065479,4.199945,1
9.699297,7.654014,2.688448,1
0.183453,0.306076,3.186045,1
1.447286,6.136234,0.947703,0
2.761193,5.763909,9.784746,0
9.557637,9.193419,1.520483,1
4.597697,9.960339,0.514827,0
6.557075,8.668074,3.605338,1
0.503246,3.614423,1.654482,0
5.948211,4.93595,6.127226,1
0.912824,0.047117,2.492541,0
0.939598,2.324666,8.523521,0
4.455704,2.674233,4.071408,0
0.315923,3.355939,2.411234,0
5.450263,1.344387,0.832934,0
0.059829,2.760371,8.383442,0
9.976848,8.709842,7.688019,1
3.825019,4.004307,2.610645,0
9.812864,0.059294,9.898101,1
7.214788,6.849271,5.053249,1
7.49651,9.995965,6.03,1
2.882988,7.853111,5.323866,1
7.374612,3.71943,1.035709,1
7.881504,8.984723,3.318817,1
9.775068,2.562237,0.03448,1
4.549636,7.595381,9.834209,1
0.517483,7.892947,2.956718,0
5.11968,6.638425,7.140313,1
2.095452,4.081635,2.429317,1
7.730539,4.212242,1.178332,1
3.99819,3.728231,8.418055,0
7.220716,5.880262,2.325745,1
6.954826,6.614123,5.972912,1
7.12462,9.25441,7.467734,1
0.444182,9.664941,4.78383,1
0.6963,5.293398,8.470541,0
0.922391,4.223671,8.92391,0
2.853328,9.501695,3.024544,1
3.561612,0.217666,5.312561,0
1.091008,4.300289,6.9499,0
8.158826,1.062797,1.140541,1
4.709634,9.393719,5.253894,1
6.518048,5.129473,3.367785,1
5.134563,0.13556,8.724923,0
0.903342,0.321207,2.703526,0
4.788737,1.643119,6.261098,0
8.438344,4.8121,2.755511,1
4.414815,0.945723,1.134605,0
9.496761,3.887834,8.416287,1
0.752383,2.368115,2.042601,0
2.790939,3.42832,1.602939,0
9.389881,1.242114,1.937928,1
2.412998,6.571102,9.682471,0
7.582383,0.877484,8.738642,0
2.380107,1.544348,2.626444,0
4.349078,9.254364,9.231341,1
3.724914,0.121997,5.532899,0
2.937252,7.714172,1.630039,1
6.902576,2.519487,0.279199,1
7.402377,3.793303,9.928559,0
1.560788,9.438481,6.630194,1
8.273664,6.86459,4.082565,1
8.748203,3.958226,1.575179,1
3.096604,4.794102,7.027157,0
5.76024,2.496863,6.296537,1
8.960122,8.162994,9.874731,1
9.566578,0.097692,6.780377,0
9.536075,6.62629,6.519136,1
7.177831,3.523452,6.583857,1
4.516168,5.202375,8.766903,1
5.696026,7.129899,3.536533,1
2.482642,4.974218,0.49326,0
0.191941,5.424529,2.450853,0
8.772614,8.68637,5.853981,1
1.938326,9.572033,1.198822,1
8.725536,6.150683,0.532252,1
5.957862,7.739448,4.760602,1
6.676393,8.646468,5.35617,1
5.410616,7.025933,4.556792,1
2.78906,5.242451,9.07823,0
8.018027,3.544333,1.318339,1
3.261292,4.674202,7.802585,0
9.83285,1.355668,8.966373,1
9.874078,5.727939,0.019195,1
6.988379,6.454997,2.001678,1
3.170248,6.992095,0.90406,1
4.101168,0.524152,4.017331,0
3.738871,5.976491,9.675896,1
4.336276,3.768617,8.384869,0
9.337076,3.36639,2.241705,1
1.309763,7.349293,4.93173,0
8.291846,6.251635,6.823539,1
0.628994,5.924545,3.532556,1
3.900286,5.449567,0.757732,1
7.440029,6.269134,0.139581,1
3.111768,6.00711,3.892108,1
4.158492,5.904133,3.964121,1
6.107439,0.875339,2.059326,0
5.128614,5.064624,8.081956,1
5.393641,3.987892,9.421492,1
6.352159,5.445273,2.512584,1
2.447695,4.401237,3.963673,0
2.61673,9.317339,4.891912,1
8.246704,0.126137,4.91623,0
9.893897,1.505759,8.986713,1
6.188688,7.535563,6.344711,1
2.001819,7.33609,8.81086,0
9.495557,6.744962,3.005985,0
9.757144,5.225696,0.474734,1
3.151519,3.671929,7.105873,0
3.05825,1.247612,4.092785,0
7.650461,9.035997,1.172357,1
1.361935,3.636795,6.804639,0
0.287902,6.904808,1.507821,0
8.433718,4.008343,1.779631,1
6.356126,9.13829,8.994368,1
0.501335,8.938146,0.320395,1
4.373664,1.876527,8.72935,0
5.198724,2.070965,2.615875,1
4.081518,0.98856,1.981882,0
7.446747,1.665159,5.684766,1
1.943886,8.516487,9.630637,1
4.233066,3.364204,6.995137,0
8.101791,2.102102,1.539976,1
0.363657,8.35108,2.036154,0
4.1017,6.027488,6.511779,1
8.449435,0.869282,2.151712,1
6.81644,4.839563,5.713166,1
7.695007,5.117405,0.385845,1
2.76373,1.446094,6.100874,0
9.52265,3.372053,9.748898,1
0.35818,0.870852,6.215719,0
4.063089,0.298465,6.738952,0
8.582538,8.391754,4.043298,1
9.724963,8.62576,9.966677,1
9.331394,4.410868,3.325751,1
2.285766,8.942542,0.871743,1
6.626364,4.904692,4.369576,1
5.243516,6.083683,6.514816,1
5.777806,9.413625,5.813231,1
4.800965,2.542342,1.032946,0
8.908524,6.580622,3.459276,1
2.52399,9.180631,1.524042,1
9.344283,3.906345,9.83563,1
9.865411,9.305238,1.809236,1
4.146739,3.410422,1.152601,0
2.762644,2.703054,8.796321,0
7.711432,7.751842,0.164023,1
1.778957,4.820988,0.975865,0
4.393569,9.037801,4.243146,1
7.643293,2.653893,7.693074,1
1.063392,3.668198,3.034804,1
4.742798,4.233033,8.031976,0
6.204047,7.614394,0.562012,1
3.241713,1.973339,0.243686,0
0.514504,1.725407,1.039454,0
8.165333,4.548909,3.204624,1
5.180385,1.460026,7.276128,0
8.121066,0.0225,8.571046,1
4.576308,4.789039,2.792419,1
7.879061,7.084809,8.62288,1
7.534645,7.570215,0.506917,1
5.910941,0.594133,4.129806,0
2.911681,2.594678,9.524236,0
5.140287,3.246265,9.959354,0
9.810962,0.241219,6.657963,0
4.960775,7.822635,0.679308,1
4.588303,0.011042,5.446485,0
9.983562,2.887796,5.675465,1
8.275121,3.136768,9.24432,1
6.31582,1.382615,8.477857,0
7.961645,6.375413,1.783582,1
0.746843,9.824106,4.872046,1
6.470914,6.775348,9.95752,1
2.579341,8.168428,2.468435,1
0.182214,6.947056,6.164271,0
9.841902,8.108017,3.140285,0
2.913214,6.291796,4.189038,1
0.965869,2.831932,4.7768,1
7.470993,0.001125,9.856991,0
1.307036,0.338165,7.450369,0
9.284334,1.384776,0.374428,1
3.753495,1.436662,4.678768,0
8.922292,7.949502,7.706144,1
6.753858,3.374108,6.445879,1
2.36404,2.409185,9.007775,1
3.613381,2.597015,3.300785,0
0.200191,3.292023,7.012051,0
8.133788,0.747767,6.189244,1
3.389343,7.760009,1.802638,1
3.105781,7.06271,7.151499,1
2.46234,8.931477,6.771735,1
2.648566,6.067074,4.804324,0
5.83637,2.015771,8.625966,0
0.626456,7.252483,3.566084,0
1.886152,2.281997,2.279544,0
3.17707,9.577735,3.182176,1
4.565482,8.103423,9.984071,1
5.87669,1.926179,2.171792,0
6.843881,7.110433,9.038966,1
7.071225,5.51857,5.269689,1
4.788461,1.193854,5.066986,0
8.594444,1.419277,2.414257,1
0.975221,0.714855,6.066523,0
4.088683,1.18002,6.981307,0
0.912667,5.663671,9.825312,0
4.872058,5.775385,6.349239,1
8.882977,4.998358,1.125624,1
6.800059,7.827919,0.713386,0
1.595189,7.63353,0.021874,1
6.415244,1.046069,4.602855,0
7.016899,2.468317,8.2069,1
1.973167,7.528086,5.269597,1
5.497407,5.029112,0.522533,1
3.05488,9.048062,8.402298,1
0.444702,5.003392,2.009792,0
1.354203,0.01313,2.913636,0
0.55804,0.364293,2.713717,0
6.662743,8.258486,1.614994,1
8.912859,8.298993,1.459523,1
3.813057,7.150938,4.660522,1
9.985511,1.417767,6.399628,1
2.268314,0.291326,9.012175,0
4.99218,5.736309,7.939587,1
6.092663,4.353773,6.926944,0
8.586727,4.408305,3.974341,1
7.019002,8.753626,3.666779,1
7.647399,5.623872,7.301555,1
6.214912,3.924979,1.630086,1
0.071526,8.257905,2.311782,0
0.031693,8.167198,1.147943,0
5.572472,7.531341,3.544314,1
5.98142,3.363616,3.817702,1
7.266022,6.998076,9.492019,1
1.979616,7.219298,7.596572,1
2.744638,0.063599,6.8904,0
7.718241,5.990737,6.212943,1
3.993668,7.597548,8.101479,1
6.243967,6.750627,4.938523,1
0.364503,0.794304,7.728264,0
5.42024,3.848564,5.667734,1
7.09361,9.589216,6.91736,1
7.902021,1.696856,9.462708,0
3.50438,2.170091,8.280294,0
3.44266,6.047811,8.658842,1
5.589009,0.312803,6.916218,0
9.959065,2.485209,0.278481,1
1.064602,6.582037,5.985042,0
2.772664,4.960454,9.570791,0
8.43457,9.674297,2.930611,1
0.765341,4.18349,5.256354,0
5.062762,2.145797,1.380067,0
8.31931,8.70522,8.747584,1
3.197223,2.704061,7.206962,0
3.165235,6.757465,2.903414,1
0.723107,4.29564,1.014441,0
2.432132,0.049878,6.037729,0
2.185334,8.366758,7.47708,1
5.746676,2.08424,6.153739,0
5.505363,9.43419,4.726485,1
3.560769,8.425683,7.900126,1
5.262178,2.875757,7.923612,0
3.705519,9.583759,5.657029,1
1.17091,6.53605,0.955513,0
2.384148,5.451277,1.896285,0
6.274763,3.87418,3.168447,1
0.892605,3.375992,6.187111,0
3.629679,2.820815,2.922958,0
5.369398,2.901143,5.600417,0
2.70921,4.289532,0.808585,0
3.119078,7.374644,6.095863,1
5.887672,6.023991,9.168658,1
1.288828,1.101126,8.365083,0
1.952202,7.318143,8.326189,1
3.775953,7.535147,0.10632,1
7.510439,0.131529,0.556302,0
5.167274,1.433238,3.956997,0
7.091907,5.06226,2.761801,1
7.263184,1.149616,4.438898,0
2.063847,4.02734,1.306151,0
6.110142,8.095089,1.51469,1
6.322208,5.883271,2.309417,1
0.076754,4.407612,7.533022,0
1.765416,4.749283,7.554627,0
6.851537,6.066194,7.485377,1
2.105745,9.949552,5.010198,1
8.093232,0.920975,2.168158,1
5.696552,3.9675,4.404699,1
9.257611,6.932641,4.799264,1
4.782837,8.990959,1.622905,1
6.512613,4.26422,6.277071,1
6.351023,8.9931,2.287314,1
8.73721,4.830962,9.381621,1
4.356966,7.511997,4.262101,1
3.933266,7.248667,1.322716,0
5.834684,7.792341,8.915247,1
3.083168,7.277693,1.75053,1
8.909199,6.093667,4.842106,1
7.46755,4.286631,2.889743,1
1.836108,1.912652,2.233438,0
5.945247,1.508282,0.684543,0
7.253555,7.705531,4.161609,1
2.962028,2.188723,7.702363,0
8.551611,6.306835,7.954401,1
9.39035,5.581355,1.271519,1
1.896224,9.773567,3.620494,1
5.0297,9.668226,2.171018,1
5.409023,1.249101,7.757883,0
3.026752,4.804617,4.788373,0
9.551233,5.068964,3.18035,0
0.469651,9.016075,7.808491,1
7.874111,7.943479,8.61846,1
2.364939,0.868054,8.250706,0
4.934361,5.104693,5.96055,1
5.947092,1.391455,9.428226,0
8.367168,6.197656,2.43478,1
6.585035,1.758804,6.769691,1
7.440866,9.800849,7.593797,0
4.707698,3.198268,9.398629,0
9.734178,3.433156,7.94522,1
5.02563,1.378775,8.437907,0
3.839192,5.700675,6.533255,1
6.247056,7.557559,9.800927,1
9.51986,9.179525,3.445803,1
3.565369,5.558526,4.931897,0
6.104727,3.324502,5.386535,1
8.860311,6.129753,9.017328,1
6.035654,6.503068,1.040309,1
1.920236,5.595305,8.681477,0
5.890714,8.520484,7.121943,1
4.93861,0.89652,7.921993,0
9.804518,1.09076,7.856237,1
2.727997,6.7446,0.847416,1
3.397558,6.434133,8.815687,1
7.806821,8.107191,6.789985,1
9.140558,3.081922,1.004003,0
4.357422,0.436924,1.722047,1
2.160295,3.342541,8.244916,0
2.328558,1.774588,8.577426,0
1.472779,5.442701,5.034621,0
4.603179,9.01736,3.992322,1
4.724383,6.796684,9.93394,1
7.926237,7.934357,9.127477,1
2.480387,3.53352,9.601075,0
8.9659,7.126049,8.771281,1
0.613102,8.842912,0.677203,1
6.030802,3.643626,4.857524,0
0.447337,2.443534,2.132172,0
8.947723,6.533261,7.819986,1
4.290555,8.453114,4.633397,1
6.21164,3.390973,3.788318,1
0.58553,4.168486,4.110383,0
5.812454,1.361949,3.074787,0
9.971022,5.42622,2.945376,1
8.734738,6.441031,4.559593,1
2.881887,4.39273,8.376076,0
8.380696,8.691149,5.809818,1
3.690527,9.019499,6.718736,1
1.417543,9.582979,8.981405,1
1.601337,5.699803,9.472556,0
8.687148,9.021689,3.566558,1
3.705918,5.358272,7.910369,1
6.22242,2.950894,8.307471,1
6.575751,8.769881,4.956128,1
2.471679,0.956496,8.654145,0
4.280357,0.532489,4.152918,0
4.855895,0.912471,8.866201,0
7.322286,7.411408,5.72325,1
7.478499,1.625077,9.567991,1
7.605271,3.337312,8.281724,1
1.985496,3.57654,3.995716,0
4.701356,5.096747,0.49709,1
8.088144,6.258176,7.31068,1
4.944964,7.315251,4.940977,0
1.78646,7.06372,1.91857,0
9.926055,6.600088,8.756114,1
0.813366,7.255434,5.267778,0
3.112065,5.416192,7.322737,0
6.091775,6.351536,1.74638,0
3.296908,6.036067,7.509524,1
9.279254,0.916242,1.150031,1
1.724679,8.859228,0.127149,1
6.114894,3.997398,6.179289,1
0.927232,3.329419,7.703731,1
6.325742,2.520603,6.439604,0
2.088027,1.150637,7.109481,0
0.687574,1.330699,1.583891,0
5.158231,2.262954,2.799762,0
3.381539,1.92046,5.867128,1
0.306643,7.523632,6.077913,0
1.316904,7.478352,6.388593,1
6.395758,0.700531,4.656444,0
6.045606,9.468692,1.512858,1
6.784084,2.999187,2.497687,1
2.695861,1.754617,2.488596,0
1.132877,4.404489,4.595046,0
9.377673,8.678186,2.202402,1
6.615118,9.848767,7.60823,1
9.149488,9.13295,2.433943,1
3.198094,0.697991,2.058116,0
