68.8,54.7,1016,12.8,10.2,17.1,77,62.1
68.2,56.5,1015.2,12,10.6,14,77,61
70.8,64.1,1014.1,9.9,5.5,12,75.9,66.9
66.7,62.9,1015.2,9.1,2.4,8,70,64
61.3,58.8,1014,5.1,6.6,11.1,68,57.9
60.7,58.2,1014.3,3.1,4.2,7,64.9,59
66.8,56.3,1011.4,7.7,4.3,8,82.9,55
72.5,61.3,1005.5,11.8,3.5,8.9,80.1,64.9
66.3,59,1000.5,12.1,12,22,79,57
63.3,54.5,1012.7,13.1,7.3,15.9,78.1,53.1
75.5,63.2,1013.4,13.1,6.3,15.9,88,64.9
77.5,65.7,1017,14,3.6,10.1,88,66.9
74.8,67.1,1012.6,11.3,9.3,15.9,82.9,66.9
67.5,62.7,1011.1,7.6,8.5,12,80.1,63
67.1,56.9,1012.3,13.5,4.2,10.1,78.1,57
70.8,57.8,1008.2,9.8,8.4,15,75,64.9
65.6,51.1,1016.4,14.9,5.6,13,78.1,55.9
69.5,55.3,1018.2,13.8,3.7,11.1,78.1,61
72.4,60.6,1014,13.7,7,15,81,64
76.4,66,1012.4,13.4,4.1,10.1,84.9,68
77.9,69.2,1010.3,12.6,4.2,14,91,70
77.9,65,1011.7,13.6,5.5,13,90,66
70.4,62.9,1011.2,11.4,7.3,12,79,66
67.9,60.8,1015.6,12.8,3.6,8,75.9,60.1
77.2,67,1007.8,13.3,9.3,15,98.1,68
75.7,59.5,1011.6,14.4,7.9,13,93.9,66
70,50.8,1016.6,14.4,1.8,5.1,82.9,63
72.6,55.1,1017.6,14.9,3,8,82,62.1
71.2,57.4,1023.2,13.4,4,10.1,79,64
71,51.1,1025.3,12.9,1.7,6,81,57.9
71,58.1,1020.6,12.7,5,10.1,79,64
73.2,67.1,1014.2,7.7,7.6,10.1,82.9,66.9
77.2,70.7,1010.8,7.7,2.9,10.1,89.1,69.1
82.5,72.9,1010.9,9.6,4.4,10.1,96.1,73.9
77.9,70,1013.6,11.3,4.8,12,93.9,70
75.1,64.7,1017,11.6,7.5,13,82.9,69.1
72.2,56.6,1021.7,13.8,3.5,8,82,61
70.8,55.6,1020,14.9,4.1,11.1,79,61
72.5,58.9,1016.9,13.9,5.3,10.1,87.1,62.1
78.2,64.8,1013.7,14.1,2.1,6,90,68
74,64,1012.6,11.3,4.5,13,84.9,64.9
79.9,65.9,1014.6,13.2,1.6,5.1,91.9,70
80.5,66.5,1017.2,14.9,3.9,10.1,90,71.1
81.6,67.4,1016.4,12.4,5.6,15,91,73.9
81,69.4,1014.1,14,5,10.1,91,71.1
81,69.4,1013.3,14.9,3.4,8.9,89.1,70
81.2,69.5,1012.5,14.5,3,8.9,91,71.1
79.6,67.6,1012.7,13.1,2.2,8,91,70
81.2,66.9,1012.8,12.6,3.7,14,93.9,71.1
77.1,61,1014.9,13.3,4,10.1,90,64.9
75.1,64.7,1013,12.6,1.6,10.1,86,64
74.5,68,1009.8,11.8,2.1,10.1,87.1,69.1
70.2,58.3,1011.9,13.4,6.5,15.9,77,61
68.4,52.8,1016.7,12.8,3,10.1,80.1,54
74.3,57.8,1013.6,14.9,6.6,14,88,62.1
83,68.9,1008.6,12.5,8.4,14,91.9,75.9
85.5,73.4,1008,12.6,3.8,6,93.9,75
80.6,68.4,1011.1,12.1,3.4,6,93.9,69.1
80.9,70.5,1011.4,13.3,7.3,18.1,91,73
75.7,69.2,1011,12.1,12.6,20,88,66.9
74.8,67.2,1012.6,13.2,7.6,22,84.9,68
71.9,64.6,1015.4,12.2,4.7,8,84.9,64.9
70.4,61,1016.5,14.3,8.9,15,82.9,63
69.8,58.3,1019,14.1,7.2,12,79,59
71,57.5,1020.5,8.1,4.4,8,84.9,57.9
72.2,58.5,1015.8,13,6.1,12,82.9,60.1
74.9,60.8,1008.6,14.2,8.9,14,89.1,63
73.6,64.9,1011.8,14.2,6.9,13,88,64.9
72.1,61.7,1016.9,14.7,11,17.1,84,63
77,69.3,1015,10.6,13.4,18.1,86,70
74.4,69.6,1011.4,12.4,12.1,15.9,77,71.1
70.9,63.2,1010.5,11.9,8.3,12,80.1,64
66.6,59.8,1010.1,14.9,8.4,14,78.1,60.1
70.1,61.1,1008.2,14.9,5,10.1,82.9,63
74.1,62.6,1009.3,13.7,4.2,10.1,87.1,62.1
77.6,66.1,1010.1,14.9,6.3,15,89.1,66.9
78.6,69.1,1009.7,13.6,8.9,14,87.1,69.1
75.4,69.5,1012.6,11.5,5.9,22,84.9,66.9
78.5,70.9,1009.9,13.9,7.5,14,90,73
72.8,60.5,1015.8,14.9,2.9,7,89.1,61
75.5,65.2,1013,13.2,7.1,18.1,88,66.9
78.4,70.7,1008.1,11.6,7.3,13,87.1,69.1
67.8,63.9,1016,11.3,3.4,12,75.9,64
76.2,70.5,1015.3,10.2,4.4,12,89.1,69.1
81.2,72.5,1013.8,14.9,5.4,11.1,91,72
82.2,72.1,1014.3,14.3,7.4,12,90,73
81.1,70.7,1017.2,14.9,7.8,15,90,71.1
79.8,67.8,1018.4,13.7,5,12,93,69.1
81.3,66.9,1016.3,13.2,3,8,93.9,69.1
81.1,66.9,1012.3,13.7,3.1,10.1,93,70
81.9,65.4,1010.9,14.9,5.4,18.1,93,73.9
82,66.5,1010.4,11.8,7.6,12,91,72
75.2,66.1,1012.6,11.9,8.2,15,87.1,68
66.5,55.6,1022.9,12.7,6.3,8,71.1,60.1
61.9,49.7,1023.8,13.2,2.4,6,79,48
65.7,53.5,1016.3,13.9,3.9,14,78.1,55.9
57.8,44.7,1018.7,13.3,6.5,12,71.1,45
61.9,46.8,1014.9,14.3,3.5,7,72,50
61.6,50.3,1013,14.3,3.7,12,75.9,53.1
65.3,53.2,1012.2,14.8,7.9,13,75.9,55.9
70.4,62.3,1016.2,11.5,3,6,82,63
68.2,62.3,1018.3,9.8,3.6,10.1,78.1,64
66.3,60.4,1017.3,9.9,6.1,12,75.9,61
59.3,52,1016.1,13.2,1.8,6,75,48
68.3,56.1,1015.8,13.9,4.9,8.9,84.9,57.9
72.9,61.9,1011.2,12,8.5,12,81,66
61.7,56.5,1017.7,11.5,6.5,10.1,77,57
60,57.2,1016.8,7,3.3,8,66.9,57
61.3,58.4,1011.9,8,3,8,66,57.9
59.1,49.2,1019.9,12.2,1,5.1,75.9,45
63.8,50.2,1022.4,14.9,0.7,4.1,78.1,52
64.5,49.8,1024.9,13.4,4.5,8,78.1,55
60.9,48.4,1020,11.4,3.8,11.1,75,50
61.1,53.8,1012.7,11.4,2.5,6,72,53.1
51.6,39.8,1018.9,12.7,4,14,66,39.9
56.7,45.4,1013.4,13.2,3.7,10.1,77,46
58.7,45.6,1016.7,13.3,3.2,8,73,46.9
59.4,45.8,1021.4,13.3,5.1,15,71.1,50
61.3,52.8,1017.6,12.6,4.8,10.1,72,54
65.7,59.8,1010.4,4.3,5,10.1,79,60.1
60.3,45.5,1017.1,10.5,5.7,10.1,75.9,48.9
55.3,38.8,1020.7,11.7,3.6,8.9,70,41
57.4,40.4,1013.6,12.7,3.8,10.1,73,46
60.9,47.1,1013.1,13.3,2.9,10.1,77,48
65.4,54.2,1018.7,12.9,3.3,10.1,79,53.1
69.6,58.8,1016.4,11.7,3.5,12,84,59
69.2,58.8,1010.1,12.6,5.3,13,79,63
64,59.9,1008.8,8.7,2,6,70,60.1
61.5,53.8,1010.9,7,4.2,12,70,55.9
56.3,38.5,1023,13,8,10.1,64.9,48
52.8,36.1,1027.2,12.8,4.9,10.1,70,37.9
56.5,39.3,1019.4,13.3,3,6,69.1,42.1
52.8,34.9,1020.2,12.2,3.3,7,64,46
41.1,27.3,1024.2,12.4,9,14,52,30
32.2,21.9,1026.4,12.5,4.2,10.1,44.1,23
44.5,32,1018.7,12.8,3.5,8,64.9,36
56.3,44.9,1009.1,11.4,2.2,8,72,46.9
58.8,36.6,1011.9,13,4,8.9,75,43
54.5,35.1,1012.9,13.4,7.8,14,71.1,42.1
57.2,38.4,1009.9,14.2,7.9,14,70,50
50.1,39.5,1014.6,12.8,4.7,8,64.9,37.9
54.2,39.3,1011.9,13.2,4.3,10.1,72,43
58.1,37.1,1012,12.9,5.1,10.1,70,44.1
54.8,47.5,1006.7,7.6,5.2,15.9,64,51.1
46.3,41.5,1008.2,10.7,8.3,15.9,54,43
43.8,35.1,1005.5,13,15,20,48,39.9
40.4,30.9,1003.2,13.2,4.8,10.1,54,32
44.5,34.1,1008.5,12.7,5.6,15,50,39.9
44.6,32.3,1020.9,13.7,3.3,10.1,61,34
49.6,36.7,1021.1,13.8,6.9,15.9,57.9,45
42,31.2,1029.2,13.9,5,10.1,54,30
42.6,27.7,1025.6,13.9,7.7,15,51.1,37
36.1,25.2,1025.1,13.5,6.4,18.1,50,26.1
45,32.8,1011.1,13.2,9.3,15.9,48.9,41
30.3,14.4,1027.8,13.2,8.9,12,42.1,23
26.6,16,1031.9,13.3,5,15,43,16
37.6,23,1019.1,13.3,4.8,8,52,28
42.4,30.3,1014.1,13,3,10.1,57,30.9
45.2,37.3,1015,9.2,1.7,6,52,35.1
51.3,50.7,1012.2,0.7,1.1,4.1,54,48.9
50.4,45.9,1003.9,5,3.3,12,60.1,42.1
44,29.2,1012.2,13,7.6,18.1,53.1,36
41,25.7,1015.5,13.3,4.7,12,57,30
37,22.7,1017.9,13.8,5.7,12,51.1,25
43,27.2,1016.2,14,3.3,8,57.9,35.1
43.3,28,1022.2,13.9,2.5,7,59,30.9
46,25.9,1017.5,13.8,5.4,17.1,64,33.1
44.3,24.5,1017.5,13.8,8.2,18.1,57,37
33.7,19.6,1029.1,13,3.2,10.1,48,21
39.8,20.9,1018,13.3,6.6,12,55.9,28
47.2,31.7,1011,12.9,2.3,11.1,73.9,34
49.9,40.7,1007.3,9.4,3.7,8,61,39.9
40.8,37.3,1006.7,7,4.4,8,54,32
38.3,32.5,999,8,13.9,22.9,61,21.9
24.5,15.9,1023.2,11.9,16.3,22,32,19.9
19.4,8.8,1033.6,13.3,7.5,14,30,10.9
18.6,9.4,1038.8,13,4.4,12,34,8.1
37,20.3,1024.4,12.7,9.5,17.1,55,26.1
40.3,27.5,1015.1,13.2,8,12,52,33.1
51.6,45.9,1009,11.5,10.6,15,55.9,48.9
44.5,37.4,1005.9,13.2,12.4,17.1,57,35.1
27.3,19,1029.9,13.9,9.9,14,34,21
26.9,17.6,1033,13.9,4.8,12,39,19.9
23.2,15.5,1034.1,13.9,6.5,12,34,16
20.3,11,1032,14.9,5.8,10.1,34,12.9
34.3,21.4,1020.5,13.4,3.2,12,41,30
31.7,24.2,1020.1,12.1,9.5,14,39,28
22.8,13.6,1034.5,9.9,4.7,8.9,30.9,12
24.9,17.5,1031.3,10.9,5.8,11.1,39,18
32,25.9,1014.6,10.1,4.6,10.1,52,23
34.5,26.9,1012.6,12.7,13.4,24.1,43,28.9
24.8,13.6,1021,13.3,7.3,15.9,37.9,14
27.9,17.8,1025.1,13,5.5,11.1,41,18
27,16.5,1023.9,14,3.8,12,34,18
26.5,16,1026.5,13.2,6.4,17.1,37,19
21.1,9.9,1028,12.3,10.4,13,35.1,12.9
8,-1.8,1032.8,11.1,10.1,15.9,18,-2
6.4,-5.5,1027.1,12.3,8.9,14,15.1,3
19.8,11.5,1020.1,13,5.4,12,44.1,8.1
36,24.3,1021.1,13.4,4.4,8,48.9,25
37.7,29.4,1014.1,13.2,2.4,8.9,52,28.9
30,21.8,1020.9,13,8.1,15.9,41,23
27.5,21.1,1029.4,8.4,4.6,10.1,32,24.1
24,19.4,1032.2,4.5,2.1,7,30,19.9
24.6,19.2,1022.9,10.1,4.5,8.9,37,12.9
30.8,21,1016.5,12.7,3.8,10.1,51.1,19.9
34.4,25.4,1013.5,12.6,5.5,10.1,44.1,26.1
25.5,22.5,1016.6,9.8,4,8.9,36,19.9
13.8,9.4,1024.5,9,7.1,12,28,1
17.8,11.7,1028.9,12.4,2.6,8.9,41,5
32.6,20.3,1023.4,13.3,2.5,6,52,21
35.8,22.6,1016.7,12.7,4.6,8,52,21
39.7,25.4,1016.1,12.2,1.9,6,55,28
38.4,26,1021.5,12.9,7.9,14,48.9,34
26.5,14.9,1035.8,13.3,5.5,12,34,16
30.8,16.2,1029.7,13.4,6.6,12,46.9,23
33.9,23.1,1020.3,13.2,1.9,5.1,44.1,25
32,25.5,1024.7,12.3,3.4,6,52,21
37.8,26.1,1020.8,12.7,2.8,12,60.1,24.1
39.9,29,1014.1,12.2,2.9,8,50,30.9
27.6,23.7,1016.5,9,4.7,8,37.9,21.9
26.5,20.6,1017.1,9.1,2.9,6,32,24.1
31,24.2,1017.9,8.7,2.3,10.1,55,19
40.9,29.2,1018.5,12.9,3.8,12,52,30
33.7,25.2,1020.9,11.5,4.4,15,48,28.9
23.9,18.7,1028.2,11.9,9.1,15.9,28,17.1
17.1,9.5,1021.8,10.6,7.9,22.9,25,6.1
5.6,-5.8,1028,12.7,5.6,15.9,26.1,-4
14.2,1.3,1019.7,11.9,2.2,8,23,5
18.4,7.4,1017.9,12.5,5.1,15,42.1,6.1
5.7,-7.5,1034.6,13.2,10.3,14,27.5,-9.9
0.9,-11.6,1040.7,12,6.5,13,12.9,-4
4.1,-5,1029,9.4,10.2,15,10,-2.9
-1.2,-12.2,1031,12.6,6.8,12,18,-13
15.2,5.9,1018,13,6.1,14,27,3.9
13.8,4.6,1027.3,13.8,4.6,8.9,24.1,7
22.2,12.6,1025.3,13.9,5.8,12,45,8.1
33.3,22,1021.4,12.7,4.1,10.1,57.9,18
31.2,22.2,1019.2,7.7,7.8,12,54,21
20.4,15.5,1024.2,4.6,9.1,12,28.9,16
10.2,2.4,1028.1,11.5,6,10.1,19.9,-0.9
15,8.8,1032.2,11.9,3.6,6,23,10
22.2,19.2,1036.2,4.9,5.3,8,26.1,19.9
24.3,22.3,1031,2.1,3.7,6,28,23
26.8,22.2,1025.7,4.9,5.2,8.9,33.1,24.1
23.5,18,1023.8,2.6,2.2,5.1,37,10
29.5,25,1019.4,5.7,4.8,12,39,21.9
28.9,25.8,1018.2,4.2,4.2,8,45,19
41.8,33.9,1011.8,11.2,2.2,8,57,32
41.7,33.2,1009.6,11.2,6.3,11.1,53.1,34
41.8,34.3,1009.9,11,7.5,14,51.1,36
41.3,30.2,1019.9,13.9,3.5,12,52,33.1
40.2,30.1,1022.1,13.5,3.2,6,53.1,28.9
44.9,33.2,1017.9,12.4,7.4,15,66,35.1
36.4,31.6,1013.3,9.9,8.6,14,64,26.1
19.1,16.7,1009.9,4.3,12.8,15.9,26.1,12
15.6,9,1025.7,12.2,5.3,12,33.1,8.1
31.9,24.4,1025,13.4,4.1,8,48,23
38.9,28.4,1022.2,12.6,2,7,53.1,28.9
40.6,28.2,1011.1,9.4,3,7,52,30
35.3,32,1002.7,7.3,9.7,17.1,42.1,30.9
26.4,19.3,1017.2,12.4,12.5,15.9,30,23
24,17.1,1015,12.4,5.2,13,43,15.1
40.2,26.3,1010.4,13.2,7.1,13,45,34
36.6,24.3,1021.2,12.7,2.8,7,45,30
35.5,23.4,1019.9,13.9,2.6,10.1,46,26.1
39.1,26.7,1018.4,13.9,5.2,10.1,52,30
47.6,29.3,1005.8,14.9,8.4,13,55.9,37.9
43.6,30.5,1008.5,11.5,7.7,22,50,37.9
36.3,34.3,1003.6,8.1,11.1,20,39,35.1
32,27.1,1013.9,9.8,7.2,13,37,28.9
30.2,27.9,1008.6,9.1,8,14,34,27
31.9,28.6,1013.9,9.3,7,13,34,30
31.8,28.4,1011.4,5.7,14.7,21,37,28
30.6,22.3,1027.2,12.8,8.8,17.1,39,27
37.2,26.6,1016.1,12.6,8.4,20,59,26.1
44.1,32.7,1013.4,13.2,2.9,10.1,57,33.1
37.7,31.4,1014.5,11,7.9,15.9,54,33.1
34.3,32.4,1008.8,5.9,11.5,15.9,37.9,32
41.4,32.1,1013.3,11.8,3.2,12,68,28.9
41.4,32.6,1014.3,12.6,6.2,11.1,55,35.1
35.2,24.1,1020,13.3,3.4,10.1,50,25
39.8,24.2,1017.5,14.9,6.9,12,51.1,30.9
36.7,25.3,1015.1,9.4,8.3,12,45,32
38,25.2,1024.3,9.2,6.8,12,45,34
35.1,29.2,1024.7,6.4,5.4,8,43,30.9
34.2,32.4,1012,2.3,1.9,6,39,32
39.1,34,1011.5,5.5,4.5,15,46,34
43.9,33.8,1016.5,11.9,9.7,14,53.1,39.9
43,33.5,1019.3,9.7,5.4,17.1,59,28.9
53.3,41.3,1011.8,12.1,14.1,21,60.1,46.9
57.4,49.7,1004.3,12.6,12.6,20,64.9,53.1
44.3,40.9,998.5,8.5,12.5,18.1,57.9,33.1
34.5,25.3,1015.7,12.2,10.2,14,41,30.9
39.7,25,1021.4,12.9,2.9,6,51.1,32
42,26.7,1017.4,12.7,2.4,8,55,30
43.1,27.9,1011.7,13.7,6.3,14,55,36
37.2,20.8,1014.1,14.9,7.4,14,46.9,26.1
33.1,19,1012.9,10.6,3.6,11.1,42.1,26.1
41.9,33.5,1010.9,11.3,7.1,15.9,57.9,33.1
49.5,36.2,1008.6,13.7,3.3,12,62.1,42.1
43.2,27.9,1013.3,12.6,14.1,22,57,33.1
36,26.2,1020.3,14.9,4.9,13,45,27
38.8,22.7,1026.8,12.4,1.3,6,50,27
37.8,28.6,1020.9,7.3,9.1,14,46.9,33.1
37.1,33.3,1014.1,4.1,8.9,12,46,33.1
42.4,34.1,1014.8,7.9,4.1,12,50,33.1
42.3,38.6,1009.9,5.6,8.5,15,48,37
38.2,33.2,1010.5,9.6,9.7,14,51.1,30
44,31.2,1007,13.4,6.8,17.1,60.1,34
52.4,42.2,993.7,12.6,8.2,15,60.1,46
38.4,23.7,1010.8,13.4,14.9,22,45,32
34.8,14.8,1012.8,14.9,15.2,19,44.1,25
40.3,20.2,1012.2,13.5,11.6,15,53.1,30
49,28.9,1016.3,12.9,2.7,10.1,69.1,34
63.4,41.5,1009.2,12.4,10.3,20,79,52
71.3,57.9,1000.9,11.6,14.3,22,88,63
57.6,40.8,1014.5,13.2,7.6,17.1,71.1,48.9
57.9,42.2,1016.5,13.1,7.7,11.1,72,48
65.6,49.7,1005.9,11.9,11.9,15.9,87.1,54
62.9,30,1002.1,8.9,7.7,14,78.1,55.9
48.4,33.6,1007,13,11.6,15,62.1,39.9
51.7,28.3,1011.3,13.7,3.4,11.1,64.9,37.9
51.2,31.3,1016.7,13.2,4.2,10.1,59,43
43.7,28.7,1025.1,13.8,8.2,18.1,57.9,32
51.3,29.7,1021.4,14,2.9,8.9,66.9,41
56.7,35.9,1014.6,13.5,3,10.1,68,46
49.7,23.6,1021.2,13.8,8.3,12,61,39.9
48.4,18.8,1022.6,12.3,1.7,6,63,30.9
54.9,27.5,1020.5,12.3,5.1,10.1,62.1,48.9
52.4,32.7,1020.4,9.8,7.6,14,60.1,46.9
50.3,47.4,1011.5,7.9,11.5,15,59,46.9
60.4,51.7,1006.2,12.9,8.7,13,73.9,54
62.1,49.6,1008.7,13.2,7.2,22,73.9,53.1
53.6,44.9,1010.8,13.4,10.1,20,72,48
48.5,36.6,1021,13.4,7.4,14,66.9,34
61.7,42.5,1017,13.3,6.8,18.1,77,48.9
69.8,47,1009.1,14.9,14.1,20,82.9,60.1
71.5,52,1004.3,14.9,11,15.9,82.9,59
71,57.8,1001.7,11.8,6.2,14,81,63
66.2,50.6,998.8,12.5,10.7,18.1,71.1,57.9
57,41.5,1004.4,11.9,12.8,18.1,68,50
54.3,39.3,1018.9,10.4,3,10.1,66,44.1
54.5,47.1,1015.6,8.1,7.5,13,63,51.1
51.8,41.2,1020.8,10.6,7.1,12,63,46.9
52.3,42.3,1025.7,8.9,3.4,8,60.1,48.9
58.2,49.5,1022.3,5.4,2,6,64,55
61,49.7,1017.7,8.4,3.9,10.1,69.1,53.1
61.3,41.7,1016.4,12.1,7.3,14,68,55
58.3,35.4,1021.7,13.4,2.8,8,72,43
61.5,40.8,1018.1,12.7,5.2,13,75.9,45
66.2,52.2,1010.2,11.4,8.7,15.9,75,61
54.7,35.7,1022.5,11.9,5,14,64.9,39.9
60.1,36.3,1020.7,13.4,5.5,14,73,46
68.4,46.5,1011.5,13.3,7.2,10.1,84.9,55.9
71.9,52.4,1017,13.4,5.9,10.1,84,61
65.7,48.9,1019.8,13.1,9.8,20,80.1,59
70.2,61.6,1012.5,12.3,11.5,20,86,60.1
74.8,64.1,1009.7,12.8,10.1,20,82,64.9
70.6,59.8,1013.6,11.4,7.8,14,79,61
67,51.5,1019.1,13.7,7.7,12,75.9,59
67.6,54.3,1016.7,13.3,5.3,12,80.1,55
70.6,60.8,1012.1,12.6,3.5,8.9,80.1,64
69.1,62,1011.3,11.6,3.8,10.1,78.1,63
69.5,63.2,1009.4,12.8,2.3,7,78.1,64
68.2,60.6,1007,10.8,5.8,8.9,75.9,61
71,60.6,1007.9,8.9,3.6,7,84,59
76.7,61.5,1008.4,13.3,5.4,12,88,64
78.6,62.8,1010,13.1,5.7,12,88,68
78.6,63.8,1007.7,13.4,7.2,14,89.1,69.1
72.9,64.2,1009.1,11.1,8.6,17.1,87.1,64
68.3,63.1,1014.1,10,6.1,13,75,64
61.5,51.9,1023.9,10.7,8.8,12,66.9,55.9
61.8,48.3,1026.2,12.3,3.1,7,69.1,55
63.3,50.5,1022,11.9,4.9,8.9,73,53.1
67.9,56.3,1016.8,11.9,3.5,8,79,57.9
70.7,60.5,1011.7,11.5,5.5,14,80.1,63
60.5,47.5,1016.3,12.1,4.3,8.9,72,48
66.8,50.8,1011.4,11.9,4.9,14,80.1,54
71.2,55.2,1006.3,11.6,10.1,18.1,78.1,63
64.6,45.9,1017.8,12.8,7.9,14,75,51.1
64.2,44.7,1018.4,12,4.1,10.1,77,50
67.9,46.9,1017.6,10.8,2.8,7,81,54
72.7,54.1,1014.6,10.7,3.6,13,86,59
76.4,63.5,1009,11.8,9.3,18.1,86,63
78.1,70.9,1009.4,11.9,7.2,15.9,87.1,70
79.5,70.6,1012.2,11.9,8.9,12,91,72
85.2,70.2,1012.3,13.3,7.3,12,99,71.1
83.3,67.6,1010.5,12.3,6.4,11.1,95,72
75.4,61.2,1014.5,11.2,6.6,14,84.9,68
76.7,57.7,1016.2,12.8,3.6,12,93.9,62.1
83.1,54.3,1011.3,12.3,7.9,13,95,66.9
82.8,63,1010.3,12.1,5.8,10.1,91.9,70
71.5,66.4,1015.8,8.5,7.4,15.9,82.9,68
74.1,60.7,1019.8,9.2,5.3,11.1,82.9,64.9
73.1,58.4,1020.1,12.8,4.4,10.1,82,62.1
71.9,56.8,1022.7,11.6,3.4,11.1,82,63
69.8,55.7,1019.4,12.8,7.2,14,80.1,57
73.5,58.2,1011.4,12.3,9.9,15.9,84,64.9
68.7,63.2,1010.1,8.5,3.4,11.1,81,64
67.3,62,1012,11.5,3.4,8,75,62.1
69.4,60.1,1011.6,12.9,3.7,10.1,82.9,59
72.6,61.2,1009.1,13.3,4.1,10.1,82.9,64.9
72.3,58.7,1011.7,12.1,3.2,12,84.9,59
75.7,63.5,1010.6,12.9,4.1,10.1,88,62.1
76.8,65.7,1010,12.4,5.7,12,86,70
75,63.8,1010.5,13.4,4.8,8,84,66
74.1,62.7,1009.4,13.2,1.9,6,84.9,64.9
72.2,63.3,1007.3,12,2.5,6,82,66.9
68.9,62.6,1012.4,11.3,1.5,6,75,63
68.7,60.7,1011.2,10,3.9,14,86,57
74.9,61.8,1009.4,11.7,3.7,11.1,89.1,59
80.5,68.8,1011.9,13.8,6.3,12,90,72
78.9,70.1,1015.8,12.3,6.4,12,88,73.9
79.2,70.8,1015.5,10.2,5.2,10.1,89.1,73
79.3,68.9,1012.7,11.6,3.8,18.1,88,70
82.5,71.9,1011.3,10.6,4.8,12,93,73.9
86.2,67.9,1010,14.4,7.6,14,96.1,77
84,68.9,1012.3,14.9,5.4,10.1,93.9,73
77.4,70.8,1013.9,10.3,3,8.9,89.1,68
78.3,68.5,1016.9,11.4,1.6,6,87.1,71.1
79.9,69.1,1017.5,10.4,3.1,8.9,91,69.1
81.3,67.1,1015.7,12.7,2.4,6,93,71.1
79,65.2,1016.1,13,4.5,10.1,91,70
72.5,57.2,1017.3,13.3,2.8,6,81,63
73.5,59.5,1016.1,13.4,3.8,11.1,84.9,62.1
76,61.9,1013.1,13.3,6.2,15.9,88,66
78.4,67.1,1009.6,12.3,8.4,12,84.9,73
78.5,68.9,1011.6,11,4.6,11.1,88,66.9
76.4,66.1,1018.7,11.6,4.6,7,87.1,69.1
70.1,57.9,1023.2,11.7,1.4,5.1,80.1,60.1
72.5,58.8,1021.4,13.4,3.2,10.1,82,64
72.1,63.7,1020.6,9.5,3.5,8,82,64
72.8,61.7,1020,12,2.3,8,82.9,63
74.4,62.5,1020,12.3,3.4,10.1,84.9,63
76.8,65.9,1019.5,10.5,6,15,86,68
75.1,67.1,1019.3,9.2,4.7,10.1,84.9,69.1
71.2,64.9,1024.3,8.7,3.6,8,75.9,64.9
67.3,56,1025.1,12.8,2.7,7,75.9,57.9
62.2,55,1017.9,9.9,6,12,73.9,57.9
65.4,58.4,1017.3,8.1,3.9,8.9,73,60.1
66.8,56.7,1017.8,10.6,3.6,12,75.9,57.9
68.9,59.7,1015.8,10,6,11.1,80.1,60.1
73.3,63.9,1012.8,9.8,3.2,8.9,87.1,64
77.1,66.5,1010.8,9.5,2.6,8.9,91,64
78.2,64.2,1009,11.8,4.9,10.1,89.1,69.1
77.2,64.7,1012.1,11.8,1,4.1,88,64.9
78.3,66.9,1015.5,11.8,3,10.1,90,66.9
77.7,65.3,1014.1,12.9,4.8,12,89.1,66
78.5,65.7,1009.4,13.9,6.4,12,87.1,68
77,66.4,1003.1,13.5,6.4,10.1,87.1,70
80.6,69,998.7,12.5,6,15.9,93.9,71.1
63.5,47.4,1011.6,13,9,14,86,54
57.6,51.5,1018.4,8.7,2.8,8.9,63,53.1
61.8,54.7,1018.1,8.9,3.1,10.1,73.9,51.1
67.9,57.2,1013.7,14,5,14,87.1,55
74.9,63.3,1014.3,14.1,7,12,82.9,66.9
76.5,67.6,1015.6,12,5.4,13,88,69.1
77.8,69.5,1015.5,9.9,5.1,11.1,88,69.1
78.5,67.8,1012.2,10.7,9.2,15.9,87.1,70
64,57.3,1014.1,11.2,6.1,12,82,55.9
60.4,57.6,1013,8.6,2.5,7,64.9,55.9
57.4,51.3,1010.1,11.8,10.3,15.9,66.9,50
49.4,38.1,1018.6,13.5,8.9,14,57.9,43
53,38.6,1025.2,13.5,4.2,10.1,69.1,39.9
56.9,43.7,1024.8,14.2,4,14,70,45
62,49.9,1021.9,14.3,7.3,15,78.1,51.1
66,53.3,1018.1,13.7,7.8,14,77,55
65.2,52.7,1012.7,13.2,8.4,17.1,78.1,55
64.6,55.8,1006.4,9.5,9.7,14,72,60.1
66,56.9,1001.7,11.8,5.7,15,80.1,55
59.7,52.2,1009.7,13.2,7.5,12,75,54
49.5,44,1017.7,7.2,6.2,12,55.9,46.9
49.2,41.3,1020.3,10.7,5.4,10.1,57,45
53.3,43.1,1023.2,12.1,3.6,7,64,42.1
56.3,46.1,1016.7,13.3,5.5,15,71.1,44.1
58.5,46.4,1020,14,7,12,66.9,54
48.4,34.3,1028.9,12.5,4.7,12,63,37
58.6,48.3,1012.4,9.6,9.3,17.1,69.1,50
52.6,47.8,1009.3,7,10,17.1,69.1,42.1
41.8,32.5,1025.3,11.7,1.2,8,54,33.1
49.2,36,1028.2,12.5,1,7,66.9,37.9
54.7,38.5,1021.2,13.5,1.6,8,70,42.1
57,42,1016.4,11.4,3.4,12,78.1,43
62.4,46.2,1011.4,13,1.1,5.1,82,48.9
64.2,47.1,1011.2,14.8,6.2,17.1,77,50
64.4,48.8,1008.4,13.4,10.8,15.9,75.9,54
64.1,54.7,1009.8,11.7,6.4,10.1,72,59
