time,V1,V2,V3,V4
2015-02-09 20:31:00,20.5,34.59,0.0,869.0
2015-02-09 20:47:00,20.5,34.2,0.0,796.333333333333
2015-02-09 21:03:00,20.5,34.045,0.0,751.5
2015-02-09 21:19:00,20.5,33.79,0.0,719.5
2015-02-09 21:35:00,20.5,33.59,0.0,671.0
2015-02-09 21:51:00,20.5,33.5,0.0,660.5
2015-02-09 22:07:00,20.5,33.4,0.0,617.0
2015-02-09 22:23:00,20.445,33.245,0.0,590.0
2015-02-09 22:38:59,20.5,33.09,0.0,571.0
2015-02-09 22:54:59,20.445,33.045,0.0,550.5
2015-02-09 23:10:59,20.39,33.0,0.0,541.0
2015-02-09 23:26:59,20.39,33.0,0.0,531.0
2015-02-09 23:43:00,20.39,32.9,0.0,514.0
2015-02-09 23:58:59,20.39,33.0,0.0,506.5
2015-02-10 00:15:00,20.29,33.0,0.0,488.5
2015-02-10 00:30:59,20.29,33.0,0.0,488.0
2015-02-10 00:47:00,20.29,32.9,0.0,480.5
2015-02-10 01:02:59,20.29,33.0,0.0,476.0
2015-02-10 01:19:00,20.29,32.9,0.0,472.0
2015-02-10 01:34:59,20.29,32.95,0.0,463.0
2015-02-10 01:51:00,20.29,32.9,0.0,463.0
2015-02-10 02:06:59,20.29,32.9,0.0,460.0
2015-02-10 02:23:00,20.245,32.845,0.0,459.0
2015-02-10 02:38:59,20.245,32.845,0.0,458.5
2015-02-10 02:55:00,20.29,32.9,0.0,453.0
2015-02-10 03:10:59,20.23,32.8266666666667,0.0,455.0
2015-02-10 03:27:00,20.29,32.9,0.0,448.0
2015-02-10 03:42:59,20.2,32.9,0.0,448.0
2015-02-10 03:59:00,20.2,32.9,0.0,445.5
2015-02-10 04:14:59,20.2,32.9,0.0,448.0
2015-02-10 04:31:00,20.2,33.0,0.0,445.5
2015-02-10 04:46:59,20.2,33.0,0.0,444.0
2015-02-10 05:03:00,20.1,33.0,0.0,442.0
2015-02-10 05:19:00,20.15,33.0,0.0,445.5
2015-02-10 05:35:00,20.15,33.045,0.0,449.5
2015-02-10 05:51:00,20.1,33.09,0.0,441.0
2015-02-10 06:07:00,20.1,33.09,0.0,449.0
2015-02-10 06:23:00,20.1,33.09,0.0,445.0
2015-02-10 06:39:00,20.15,33.09,0.0,451.0
2015-02-10 06:55:00,20.29,33.09,0.0,450.0
2015-02-10 07:11:00,20.29,33.09,0.0,445.666666666667
2015-02-10 07:27:00,20.29,33.0,0.0,452.5
2015-02-10 07:43:00,20.29,33.0,0.0,448.0
2015-02-10 07:59:00,20.29,33.09,0.0,457.333333333333
2015-02-10 08:15:00,20.29,33.09,0.0,456.333333333333
2015-02-10 08:31:00,20.29,33.2,0.0,454.5
2015-02-10 08:47:00,20.4266666666667,33.56,405.0,494.333333333333
2015-02-10 09:03:00,20.65,34.145,419.0,532.0
2015-02-10 09:19:00,20.9175,35.7175,433.0,706.25
