Date,Open,High,Low,Close,Adj Close,Volume
1998-06-26,1.017856,1.022320,0.991072,1.006696,0.213908,27778800
1998-06-29,1.008928,1.029016,1.002232,1.024552,0.217703,41546400
1998-06-30,1.022320,1.029016,1.004464,1.024552,0.217703,32765600
1998-07-01,1.031252,1.071428,1.017856,1.069196,0.227189,78528800
1998-07-02,1.060268,1.073660,1.035716,1.035716,0.220075,74527600
1998-07-06,1.053572,1.084820,1.040180,1.084820,0.230509,67737600
1998-07-07,1.084820,1.102680,1.071428,1.089284,0.231457,60368000
1998-07-08,1.098216,1.176340,1.095984,1.162948,0.247110,233203600
1998-07-09,1.176340,1.200892,1.122768,1.131696,0.240469,141652000
1998-07-10,1.149552,1.165180,1.133928,1.145088,0.243315,75630800
1998-07-13,1.140624,1.218752,1.138392,1.212052,0.257544,178847200
1998-07-14,1.212052,1.214284,1.183036,1.194196,0.253750,137132800
1998-07-15,1.203124,1.238840,1.196428,1.229912,0.261339,148741600
1998-07-16,1.352680,1.361608,1.276784,1.339284,0.284579,640337600
1998-07-17,1.330356,1.330356,1.292412,1.316964,0.279836,157388000
1998-07-20,1.305804,1.308036,1.267856,1.294644,0.275093,95972800
1998-07-21,1.290180,1.321428,1.270088,1.272320,0.270350,82376000
1998-07-22,1.247768,1.272320,1.223216,1.250000,0.265607,70182000
1998-07-23,1.243304,1.272320,1.241072,1.247768,0.265133,63282800
1998-07-24,1.263392,1.267856,1.207588,1.238840,0.263236,67821600
1998-07-27,1.223216,1.245536,1.187500,1.229912,0.261339,53558400
1998-07-28,1.216516,1.236608,1.178572,1.200892,0.255172,56344400
1998-07-29,1.205356,1.281252,1.203124,1.254464,0.266556,111930000
1998-07-30,1.279016,1.312500,1.267856,1.303572,0.276990,90574400
1998-07-31,1.308036,1.312500,1.232144,1.236608,0.262761,45777200
1998-08-03,1.223216,1.270088,1.187500,1.254464,0.266556,75440400
1998-08-04,1.267856,1.285716,1.214284,1.220984,0.259442,73480400
1998-08-05,1.205356,1.285716,1.196428,1.285716,0.273196,113520400
1998-08-06,1.252232,1.316964,1.245536,1.316964,0.279836,109653600
1998-08-07,1.328124,1.334820,1.285716,1.303572,0.276990,74505200
1998-08-10,1.296876,1.359376,1.294644,1.354912,0.287899,122150000
1998-08-11,1.348216,1.464284,1.334820,1.392856,0.295962,439868800
1998-08-12,1.419644,1.462052,1.410156,1.430804,0.304025,172443600
1998-08-13,1.426340,1.455356,1.406252,1.408484,0.299283,97694800
1998-08-14,1.453124,1.455356,1.410716,1.446428,0.307345,112694400
1998-08-17,1.464284,1.529016,1.424108,1.497768,0.318254,232719200
1998-08-18,1.515624,1.549108,1.508928,1.520088,0.322997,151488400
1998-08-19,1.553572,1.562500,1.464284,1.464284,0.311139,121497600
1998-08-20,1.464284,1.468752,1.437500,1.450892,0.308294,97980400
1998-08-21,1.428572,1.555804,1.392856,1.535716,0.326318,203344400
1998-08-24,1.551340,1.553572,1.433036,1.470984,0.312563,152544000
1998-08-25,1.513392,1.513392,1.439732,1.457588,0.309717,123891600
1998-08-26,1.424108,1.468752,1.410716,1.441964,0.306397,101620400
1998-08-27,1.401784,1.401784,1.272320,1.339284,0.284579,278560800
1998-08-28,1.325892,1.375000,1.218752,1.220984,0.259442,233063600
1998-08-31,1.241072,1.245536,1.107144,1.113840,0.236675,217056000
1998-09-01,1.120536,1.263392,1.093752,1.218752,0.258967,217268800
1998-09-02,1.267856,1.334820,1.258928,1.270088,0.269876,210750400
1998-09-03,1.250000,1.254464,1.214284,1.236608,0.262761,102438000
1998-09-04,1.267856,1.301340,1.205356,1.254464,0.266556,94318000
1998-09-08,1.357144,1.366072,1.312500,1.366072,0.290271,100699200
1998-09-09,1.359376,1.361608,1.321428,1.334820,0.283630,88673200
1998-09-10,1.294644,1.366072,1.276784,1.361608,0.289322,131720400
1998-09-11,1.375000,1.415180,1.316964,1.343752,0.285528,88071200
1998-09-14,1.366072,1.386160,1.325892,1.328124,0.282207,61768000
1998-09-15,1.312500,1.377232,1.303572,1.363840,0.289796,108413200
1998-09-16,1.379464,1.383928,1.321428,1.332588,0.283156,64719200
1998-09-17,1.287948,1.325892,1.281252,1.285716,0.273196,67323200
1998-09-18,1.287948,1.312500,1.270088,1.312500,0.278888,76269200
1998-09-21,1.274552,1.319196,1.261160,1.319196,0.280310,73967600
1998-09-22,1.325892,1.343752,1.299108,1.321428,0.280785,64484000
1998-09-23,1.330356,1.370536,1.305804,1.368304,0.290745,71979600
1998-09-24,1.352680,1.412948,1.348216,1.375000,0.292168,120710800
1998-09-25,1.363840,1.399552,1.343752,1.383928,0.294065,57072400
1998-09-28,1.419644,1.435268,1.357144,1.395088,0.296436,101354400
1998-09-29,1.395088,1.428572,1.361608,1.410716,0.299757,76283200
1998-09-30,1.383928,1.401784,1.357144,1.361608,0.289322,41795600
1998-10-01,1.312500,1.357144,1.263392,1.274552,0.270824,92554000
1998-10-02,1.267856,1.294644,1.218752,1.252232,0.266081,118893600
1998-10-05,1.214284,1.234376,1.125000,1.149552,0.244263,137970000
1998-10-06,1.203124,1.225448,1.160716,1.162948,0.247110,99965600
1998-10-07,1.156252,1.189732,1.138392,1.140624,0.242366,118339200
1998-10-08,1.107144,1.113840,1.017856,1.100448,0.233829,172303600
1998-10-09,1.133928,1.258928,1.098216,1.254464,0.266556,167059200
1998-10-12,1.339284,1.372768,1.305804,1.337052,0.284104,155724800
1998-10-13,1.359376,1.399552,1.285716,1.383928,0.294065,235407200
1998-10-14,1.419644,1.475448,1.314732,1.334820,0.283630,570004400
1998-10-15,1.294644,1.330356,1.267856,1.308036,0.277939,210168000
1998-10-16,1.325892,1.359376,1.303572,1.310268,0.278413,153890800
1998-10-19,1.310268,1.359376,1.281252,1.339284,0.284579,118944000
1998-10-20,1.354912,1.363840,1.285716,1.287948,0.273671,95522000
1998-10-21,1.312500,1.337052,1.276784,1.325892,0.281733,107654400
1998-10-22,1.316964,1.343752,1.294644,1.312500,0.278888,79343600
1998-10-23,1.312500,1.316964,1.254464,1.267856,0.269401,88995200
1998-10-26,1.287948,1.348216,1.267856,1.337052,0.284104,118960800
1998-10-27,1.357144,1.390624,1.252232,1.258928,0.267504,134548400
1998-10-28,1.258928,1.321428,1.254464,1.314732,0.279362,90927200
1998-10-29,1.301340,1.337052,1.279016,1.301340,0.276516,86144800
1998-10-30,1.314732,1.339284,1.294644,1.325892,0.281733,79410800
1998-11-02,1.339284,1.348216,1.330356,1.343752,0.285528,63442400
1998-11-03,1.334820,1.366072,1.332588,1.350448,0.286951,92612800
1998-11-04,1.377232,1.397320,1.361608,1.381696,0.293591,156970800
1998-11-05,1.370536,1.406252,1.359376,1.363840,0.289796,151779600
1998-11-06,1.352680,1.366072,1.330356,1.359376,0.288848,199334800
1998-11-09,1.345984,1.361608,1.267856,1.308036,0.277939,165197200
1998-11-10,1.292412,1.294644,1.250000,1.254464,0.266556,220995600
1998-11-11,1.276784,1.279016,1.169644,1.198660,0.254698,237126400
1998-11-12,1.183036,1.229912,1.174108,1.214284,0.258018,148775200
1998-11-13,1.247768,1.287948,1.238840,1.274552,0.270824,197954400
1998-11-16,1.283484,1.312500,1.265624,1.285716,0.273196,96132400
1998-11-17,1.276784,1.279016,1.241072,1.243304,0.264184,52682000
1998-11-18,1.256696,1.285716,1.245536,1.265624,0.268927,82415200
1998-11-19,1.267856,1.328124,1.265624,1.276784,0.271298,86632000
1998-11-20,1.301340,1.312500,1.241072,1.261160,0.267978,99806000
1998-11-23,1.270088,1.314732,1.256696,1.294644,0.275093,144488400
1998-11-24,1.290180,1.312500,1.276784,1.283484,0.272722,79937200
1998-11-25,1.281252,1.287948,1.247768,1.254464,0.266556,75950000
1998-11-27,1.252232,1.254464,1.241072,1.252232,0.266081,38276000
1998-11-30,1.234376,1.243304,1.133928,1.140624,0.242366,140372400
1998-12-01,1.142856,1.243304,1.129464,1.218752,0.258967,216434400
1998-12-02,1.218752,1.316964,1.196428,1.285716,0.273196,240620800
1998-12-03,1.296876,1.303572,1.200892,1.203124,0.255647,156511600
1998-12-04,1.225448,1.229912,1.142856,1.169644,0.248533,180342400
1998-12-07,1.191964,1.205356,1.169644,1.205356,0.256121,141649200
1998-12-08,1.212052,1.212052,1.142856,1.145088,0.243315,170027200
1998-12-09,1.167412,1.174108,1.129464,1.142856,0.242841,148229200
1998-12-10,1.167412,1.176340,1.138392,1.142856,0.242841,97812400
1998-12-11,1.151784,1.214284,1.142856,1.205356,0.256121,172499600
1998-12-14,1.174108,1.189732,1.151784,1.160716,0.246636,125361600
1998-12-15,1.169644,1.200892,1.169644,1.198660,0.254698,66178000
1998-12-16,1.205356,1.220984,1.165180,1.171876,0.249007,93587200
1998-12-17,1.176340,1.205356,1.169644,1.194196,0.253750,82653200
1998-12-18,1.191964,1.263392,1.187500,1.256696,0.267030,197873200
1998-12-21,1.263392,1.272320,1.223216,1.252232,0.266081,89362000
1998-12-22,1.299108,1.361608,1.285716,1.357144,0.288374,287700000
1998-12-23,1.379464,1.446428,1.370536,1.421876,0.302128,308758800
1998-12-24,1.424108,1.428572,1.399552,1.401784,0.297859,49996800
1998-12-28,1.392856,1.468752,1.392856,1.459820,0.310191,181328000
1998-12-29,1.468752,1.482144,1.437500,1.457588,0.309717,96838000
1998-12-30,1.433036,1.468752,1.428572,1.430804,0.304025,59340400
1998-12-31,1.446428,1.477680,1.410716,1.462052,0.310665,67922400
1999-01-04,1.504464,1.508928,1.428572,1.473216,0.313037,238221200
1999-01-05,1.497768,1.569196,1.482144,1.546876,0.328689,352528400
1999-01-06,1.575892,1.575892,1.464284,1.491072,0.316831,337142400
1999-01-07,1.508928,1.609376,1.504464,1.607144,0.341495,357254800
1999-01-08,1.662948,1.674108,1.571428,1.607144,0.341495,169708000
1999-01-11,1.633928,1.645088,1.602680,1.638392,0.348135,140243600
1999-01-12,1.654016,1.665180,1.575892,1.647320,0.350032,205184000
1999-01-13,1.531252,1.689732,1.508928,1.660716,0.352878,261954000
1999-01-14,1.625000,1.642856,1.466516,1.477680,0.313986,430964800
1999-01-15,1.493304,1.504464,1.428572,1.475448,0.313512,251501600
1999-01-19,1.497768,1.511160,1.441964,1.459820,0.310191,133722400
1999-01-20,1.466516,1.500000,1.446428,1.448660,0.307820,194530000
1999-01-21,1.444196,1.448660,1.339284,1.386160,0.294539,150122000
1999-01-22,1.345984,1.410716,1.323660,1.383928,0.294065,86441600
1999-01-25,1.401784,1.412948,1.386160,1.406252,0.298808,96334000
1999-01-26,1.426340,1.459820,1.415180,1.446428,0.307345,140011200
1999-01-27,1.464284,1.477680,1.426340,1.433036,0.304500,91238000
1999-01-28,1.459820,1.473216,1.439732,1.459820,0.310191,84070000
1999-01-29,1.470984,1.484376,1.428572,1.470984,0.312563,60678800
1999-02-01,1.488840,1.497768,1.439732,1.462052,0.310665,69728400
1999-02-02,1.441964,1.455356,1.392856,1.399552,0.297385,76790000
1999-02-03,1.392856,1.448660,1.383928,1.435268,0.304974,84686000
1999-02-04,1.435268,1.437500,1.348216,1.352680,0.287425,115945200
1999-02-05,1.366072,1.370536,1.267856,1.296876,0.275568,194300400
1999-02-08,1.310268,1.354912,1.294644,1.348216,0.286477,117056800
1999-02-09,1.354912,1.395088,1.323660,1.328124,0.282207,175288400
1999-02-10,1.316964,1.381696,1.285716,1.368304,0.290745,140907200
1999-02-11,1.383928,1.419644,1.377232,1.415180,0.300705,141299200
1999-02-12,1.397320,1.397320,1.321428,1.345984,0.286002,107226000
1999-02-16,1.388392,1.388392,1.352680,1.368304,0.290745,75056800
1999-02-17,1.361608,1.381696,1.319196,1.321428,0.280785,74015200
1999-02-18,1.341516,1.352680,1.270088,1.285716,0.273196,125042400
1999-02-19,1.294644,1.345984,1.292412,1.328124,0.282207,90423200
1999-02-22,1.334820,1.388392,1.330356,1.372768,0.291694,74667600
1999-02-23,1.377232,1.412948,1.354912,1.372768,0.291694,80544800
1999-02-24,1.386160,1.392856,1.334820,1.337052,0.284104,53188800
1999-02-25,1.332588,1.345984,1.303572,1.319196,0.280310,66150000
1999-02-26,1.303572,1.321428,1.232144,1.243304,0.264184,166812800
1999-03-01,1.243304,1.243304,1.200892,1.205356,0.256121,121956800
1999-03-02,1.218752,1.261160,1.205356,1.236608,0.262761,170763600
1999-03-03,1.241072,1.254464,1.196428,1.220984,0.259442,73337600
1999-03-04,1.232144,1.232144,1.156252,1.194196,0.253750,91817600
1999-03-05,1.225448,1.225448,1.156252,1.185268,0.251852,117009200
1999-03-08,1.187500,1.238840,1.185268,1.227680,0.260864,137667600
1999-03-09,1.225448,1.227680,1.196428,1.218752,0.258967,79923200
1999-03-10,1.220984,1.220984,1.158484,1.162948,0.247110,136570000
1999-03-11,1.151784,1.209820,1.142856,1.149552,0.244263,118414800
1999-03-12,1.154016,1.196428,1.154016,1.185268,0.251852,67849600
1999-03-15,1.189732,1.250000,1.187500,1.216516,0.258492,88040400
1999-03-16,1.250000,1.270088,1.247768,1.267856,0.269401,99957200
1999-03-17,1.283484,1.287948,1.212052,1.216516,0.258492,91579600
1999-03-18,1.227680,1.272320,1.223216,1.267856,0.269401,56770000
1999-03-19,1.283484,1.285716,1.174108,1.196428,0.254224,134125600
1999-03-22,1.214284,1.256696,1.176340,1.252232,0.266081,148402800
1999-03-23,1.229912,1.229912,1.169644,1.178572,0.250430,103888400
1999-03-24,1.187500,1.205356,1.160716,1.203124,0.255647,100038400
1999-03-25,1.227680,1.245536,1.191964,1.207588,0.256595,99990800
1999-03-26,1.205356,1.207588,1.178572,1.187500,0.252327,63459200
1999-03-29,1.196428,1.265624,1.194196,1.263392,0.268453,142217600
1999-03-30,1.250000,1.299108,1.250000,1.281252,0.272248,138630800
1999-03-31,1.299108,1.325892,1.281252,1.283484,0.272722,105588000
1999-04-01,1.287948,1.310268,1.276784,1.287948,0.273671,65514400
1999-04-05,1.285716,1.352680,1.285716,1.323660,0.281259,115234000
1999-04-06,1.314732,1.368304,1.314732,1.357144,0.288374,157147200
1999-04-07,1.359376,1.366072,1.299108,1.325892,0.281733,102953200
1999-04-08,1.316964,1.323660,1.285716,1.316964,0.279836,74102000
1999-04-09,1.294644,1.330356,1.283484,1.312500,0.278888,67135600
1999-04-12,1.250000,1.316964,1.245536,1.294644,0.275093,98954800
1999-04-13,1.296876,1.314732,1.232144,1.236608,0.262761,103096000
1999-04-14,1.258928,1.323660,1.250000,1.268972,0.269638,170256800
1999-04-15,1.263392,1.292412,1.225448,1.276784,0.271298,433619200
1999-04-16,1.281252,1.287948,1.258928,1.265624,0.268927,125554800
1999-04-19,1.274552,1.285716,1.196428,1.209820,0.257069,230454000
1999-04-20,1.209820,1.241072,1.196428,1.216516,0.258492,130964400
1999-04-21,1.214284,1.227680,1.196428,1.227680,0.260864,87850000
1999-04-22,1.252232,1.308036,1.252232,1.299108,0.276042,185043600
1999-04-23,1.294644,1.408484,1.294644,1.399552,0.297385,261710400
1999-04-26,1.410716,1.473216,1.401784,1.462052,0.310665,231982800
1999-04-27,1.535716,1.636160,1.535716,1.633928,0.347186,526512000
1999-04-28,1.593752,1.631696,1.558036,1.573660,0.334380,238747600
1999-04-29,1.544644,1.584820,1.492188,1.535716,0.326318,197327200
1999-04-30,1.571428,1.683036,1.571428,1.642856,0.349083,368082400
1999-05-03,1.645088,1.785716,1.633928,1.770088,0.376118,367609200
1999-05-04,1.723216,1.736608,1.649552,1.660716,0.352878,202809600
1999-05-05,1.654016,1.678572,1.593752,1.678572,0.356672,144824400
1999-05-06,1.662948,1.674108,1.571428,1.589284,0.337700,108287200
1999-05-07,1.593752,1.638392,1.526784,1.638392,0.348135,108679200
1999-05-10,1.669644,1.676340,1.593752,1.616072,0.343392,98249200
1999-05-11,1.602680,1.649552,1.555804,1.598216,0.339598,114648800
1999-05-12,1.602680,1.660716,1.575892,1.660716,0.352878,98781200
1999-05-13,1.658484,1.671876,1.625000,1.649552,0.350506,73880800
1999-05-14,1.611608,1.636160,1.584820,1.584820,0.336751,56658000
1999-05-17,1.562500,1.595984,1.535716,1.584820,0.336751,52690400
1999-05-18,1.600448,1.642856,1.584820,1.616072,0.343392,104594000
1999-05-19,1.625000,1.633928,1.553572,1.613840,0.342918,74569600
1999-05-20,1.622768,1.633928,1.517856,1.517856,0.322523,104428800
1999-05-21,1.535716,1.582588,1.520088,1.569196,0.333432,115796800
1999-05-24,1.558036,1.582588,1.495536,1.497768,0.318254,65231600
1999-05-25,1.484376,1.515624,1.462052,1.482144,0.314934,91627200
1999-05-26,1.491072,1.584820,1.473216,1.573660,0.334380,109387600
1999-05-27,1.542412,1.562500,1.524552,1.553572,0.330112,84190400
1999-05-28,1.546876,1.582588,1.540180,1.573660,0.334380,50282400
1999-06-01,1.607144,1.618304,1.584820,1.600448,0.340072,115256400
1999-06-02,1.589284,1.712052,1.571428,1.662948,0.353353,130264400
1999-06-03,1.674108,1.714284,1.671876,1.694196,0.359992,122127600
1999-06-04,1.700892,1.720984,1.687500,1.718752,0.365210,92170400
1999-06-07,1.718752,1.750000,1.696428,1.747768,0.371376,104571600
1999-06-08,1.741072,1.743304,1.698660,1.703124,0.361889,78414000
1999-06-09,1.694196,1.732144,1.694196,1.729912,0.367582,88446400
1999-06-10,1.709820,1.723216,1.689732,1.718752,0.365210,79262400
1999-06-11,1.718752,1.732144,1.651784,1.658484,0.352404,46261600
1999-06-14,1.660716,1.665180,1.611608,1.622768,0.344815,39270000
1999-06-15,1.613840,1.669644,1.611608,1.645088,0.349558,32597600
1999-06-16,1.656252,1.716516,1.656252,1.712052,0.363787,56254800
1999-06-17,1.700892,1.714284,1.633928,1.656252,0.351930,56100800
1999-06-18,1.620536,1.687500,1.613840,1.683036,0.357621,52015600
1999-06-21,1.678572,1.687500,1.642856,1.660716,0.352878,33787600
1999-06-22,1.654016,1.676340,1.620536,1.620536,0.344341,37769200
1999-06-23,1.609376,1.610492,1.555804,1.560268,0.331535,132874000
1999-06-24,1.558036,1.558036,1.508928,1.511160,0.321100,108340400
1999-06-25,1.517856,1.524552,1.502232,1.506696,0.320151,73533600
1999-06-28,1.515624,1.533484,1.513392,1.520088,0.322997,69423200
1999-06-29,1.525668,1.627232,1.522320,1.620536,0.344341,95096400
1999-06-30,1.631696,1.676340,1.604912,1.654016,0.351455,85817200
1999-07-01,1.654016,1.662948,1.616072,1.618304,0.343866,37304400
1999-07-02,1.626116,1.674108,1.613840,1.654016,0.351455,30920400
1999-07-06,1.640624,1.700892,1.636160,1.691964,0.359518,113453200
1999-07-07,1.691964,1.812500,1.678572,1.781252,0.378491,274789200
1999-07-08,1.825892,1.966516,1.816964,1.946428,0.413588,406260400
1999-07-09,1.946428,1.986608,1.892856,1.986608,0.422126,152174400
1999-07-12,1.982144,1.986608,1.935268,1.946428,0.413588,75978000
1999-07-13,1.910716,1.935268,1.888392,1.917412,0.407423,70814800
1999-07-14,1.946428,2.022320,1.946428,1.997768,0.424497,156139200
1999-07-15,1.995536,1.997768,1.832588,1.901784,0.404102,422951200
1999-07-16,1.915180,1.946428,1.892856,1.895088,0.402679,102874800
1999-07-19,1.926340,1.993304,1.868304,1.944196,0.413114,140324800
1999-07-20,1.948660,1.982144,1.883928,1.888392,0.401256,110518800
1999-07-21,1.930804,1.979912,1.888392,1.930804,0.410268,179541600
1999-07-22,1.915180,1.924108,1.825892,1.870536,0.397462,101682000
1999-07-23,1.886160,1.919644,1.881696,1.904016,0.404576,57262800
1999-07-26,1.888392,1.892856,1.816964,1.819196,0.386553,87796800
1999-07-27,1.879464,1.926340,1.875000,1.917412,0.407423,98977200
1999-07-28,1.924108,1.977680,1.892856,1.941964,0.412639,82227600
1999-07-29,1.906252,1.973216,1.897320,1.924108,0.408845,68868800
1999-07-30,1.946428,2.004464,1.946428,1.988840,0.422600,95785200
1999-08-02,1.986608,2.071428,1.982144,1.991072,0.423074,90610800
1999-08-03,2.026784,2.051340,1.915180,1.973216,0.419280,92094800
1999-08-04,1.970984,1.995536,1.901784,1.921876,0.408371,92856400
1999-08-05,1.910716,1.959820,1.861608,1.955356,0.415485,80634400
1999-08-06,1.930804,1.975448,1.910716,1.933036,0.410742,108889200
1999-08-09,1.940848,1.970984,1.937500,1.944196,0.413114,58321200
1999-08-10,1.928572,2.000000,1.915180,1.977680,0.420229,104056400
1999-08-11,2.000000,2.133928,1.997768,2.131696,0.452955,212584400
1999-08-12,2.109376,2.191964,2.093752,2.142856,0.455326,166527200
1999-08-13,2.165180,2.214284,2.138392,2.145088,0.455800,74608800
1999-08-16,2.136160,2.167412,2.125000,2.160716,0.459121,69232800
1999-08-17,2.154016,2.156252,2.104912,2.154016,0.457698,80234000
1999-08-18,2.145088,2.214284,2.129464,2.147320,0.456275,117143600
1999-08-19,2.136160,2.160716,2.091516,2.098216,0.445841,137505200
1999-08-20,2.116072,2.120536,2.078124,2.113840,0.449161,81986800
1999-08-23,2.120536,2.191964,2.118304,2.169644,0.461018,88891600
1999-08-24,2.156252,2.169644,2.140624,2.156252,0.458173,125566000
1999-08-25,2.167412,2.196428,2.147320,2.191964,0.465761,73791200
1999-08-26,2.183036,2.254464,2.183036,2.218752,0.471453,101122000
1999-08-27,2.241072,2.321428,2.238840,2.312500,0.491373,111708800
1999-08-30,2.321428,2.321428,2.214284,2.216516,0.470978,84148400
1999-08-31,2.235492,2.352680,2.216516,2.330356,0.495167,158636800
1999-09-01,2.392856,2.457588,2.357144,2.450892,0.520779,197156400
1999-09-02,2.415180,2.551340,2.388392,2.520088,0.535483,223787200
1999-09-03,2.569196,2.687500,2.517856,2.625000,0.557775,408816800
1999-09-07,2.633928,2.783484,2.625000,2.727680,0.579593,246198400
1999-09-08,2.720984,2.774552,2.660716,2.660716,0.565364,190551200
1999-09-09,2.696428,2.712052,2.638392,2.698660,0.573426,133520800
1999-09-10,2.714284,2.774552,2.667412,2.765624,0.587656,114690800
1999-09-13,2.752232,2.752232,2.671876,2.678572,0.569158,63000000
1999-09-14,2.668528,2.803572,2.667412,2.779016,0.590501,97073200
1999-09-15,2.816964,2.825892,2.687500,2.691964,0.572004,89894000
1999-09-16,2.716516,2.787948,2.638392,2.743304,0.582913,110471200
1999-09-17,2.761160,2.776784,2.723216,2.747768,0.583861,69319600
1999-09-20,2.750000,2.861608,2.745536,2.823660,0.599987,114167200
1999-09-21,2.613840,2.616072,2.464284,2.473216,0.525523,839389600
1999-09-22,2.491072,2.558036,2.464844,2.511160,0.533586,280792400
1999-09-23,2.540180,2.544644,2.250000,2.261160,0.480464,285938800
1999-09-24,2.263392,2.393416,2.250000,2.319196,0.492796,294968800
1999-09-27,2.370536,2.383928,2.185268,2.189732,0.465287,237048000
1999-09-28,2.196428,2.214284,2.051340,2.129464,0.452481,353740800
1999-09-29,2.151784,2.187500,2.071428,2.109376,0.448212,164320800
1999-09-30,2.127232,2.292412,2.116072,2.261160,0.480464,227021200
1999-10-01,2.218752,2.229912,2.125000,2.204240,0.468369,153697600
1999-10-04,2.227680,2.316964,2.227680,2.305804,0.489950,114839200
1999-10-05,2.343752,2.433036,2.312500,2.426340,0.515563,203551600
1999-10-06,2.477680,2.486608,2.392856,2.399552,0.509871,201068000
1999-10-07,2.444196,2.450892,2.316964,2.370536,0.503705,151471600
1999-10-08,2.363840,2.368304,2.267856,2.341516,0.497539,95701200
1999-10-11,2.357144,2.437500,2.357144,2.381696,0.506077,65780400
1999-10-12,2.424108,2.486608,2.392856,2.417412,0.513666,140938000
1999-10-13,2.379464,2.482144,2.276784,2.286832,0.485919,159182800
1999-10-14,2.473216,2.618304,2.464284,2.613840,0.555403,474700800
1999-10-15,2.540180,2.707588,2.506696,2.662948,0.565838,293294400
1999-10-18,2.638392,2.651784,2.540180,2.616072,0.555878,194101600
1999-10-19,2.558036,2.678572,2.444196,2.446428,0.519831,255645600
1999-10-20,2.500000,2.687500,2.500000,2.683036,0.570107,270351200
1999-10-21,2.591516,2.752232,2.584820,2.718752,0.577696,198363200
1999-10-22,2.754464,2.758928,2.620536,2.640624,0.561095,104876800
1999-10-25,2.651784,2.718752,2.633928,2.660716,0.565364,81648000
1999-10-26,2.676340,2.696428,2.618304,2.680804,0.569632,90358800
1999-10-27,2.656252,2.736608,2.622768,2.727680,0.579593,110768000
1999-10-28,2.752232,2.821428,2.716516,2.781252,0.590976,126022400
1999-10-29,2.814732,2.895088,2.814732,2.861608,0.608051,130762800
1999-11-01,2.857144,2.881696,2.763392,2.772320,0.589078,69644400
1999-11-02,2.785716,2.917412,2.761160,2.866072,0.608999,99808800
1999-11-03,2.915180,2.973216,2.892856,2.910716,0.618485,82115600
1999-11-04,2.930804,3.049108,2.879464,2.986608,0.634612,94771600
1999-11-05,3.022320,3.156252,3.000000,3.154016,0.670183,104202000
1999-11-08,3.133928,3.490512,3.098216,3.441964,0.731368,237731200
1999-11-09,3.370536,3.375000,3.142856,3.200892,0.680144,202294400
1999-11-10,3.151784,3.330356,3.147320,3.265624,0.693898,144474400
1999-11-11,3.271204,3.308036,3.209820,3.294644,0.700065,67468800
1999-11-12,3.283484,3.285716,3.120536,3.236608,0.687733,69764800
1999-11-15,3.200892,3.316964,3.160716,3.194196,0.678721,64976800
1999-11-16,3.214284,3.276784,3.160716,3.256696,0.692001,58464000
1999-11-17,3.238840,3.383928,3.214284,3.223216,0.684887,91142800
1999-11-18,3.252232,3.254464,3.158484,3.200892,0.680144,91196000
1999-11-19,3.196428,3.316964,3.145088,3.301340,0.701487,78128400
1999-11-22,3.276784,3.276784,3.187500,3.236608,0.687733,50590400
1999-11-23,3.276784,3.401784,3.160716,3.314732,0.704333,135828000
1999-11-24,3.321428,3.392856,3.274552,3.381696,0.718562,53776800
1999-11-26,3.383928,3.410716,3.361608,3.395088,0.721408,33017600
1999-11-29,3.366072,3.562500,3.330356,3.377232,0.717613,116040400
1999-11-30,3.504464,3.705356,3.477680,3.495536,0.742752,210795200
1999-12-01,3.607144,3.732144,3.573660,3.680804,0.782118,154641200
1999-12-02,3.683036,3.950892,3.633928,3.935268,0.836188,141839600
1999-12-03,4.006696,4.127232,3.995536,4.107144,0.872709,161980000
1999-12-06,4.091516,4.189732,3.979912,4.142856,0.880298,116695600
1999-12-07,4.162948,4.214284,4.071428,4.207588,0.894052,111255200
1999-12-08,4.151784,4.209820,3.910716,3.930804,0.835239,103087600
1999-12-09,3.964284,3.964284,3.602680,3.758928,0.798719,213799600
1999-12-10,3.761160,3.901784,3.535716,3.678572,0.781644,159440400
1999-12-13,3.656808,3.660716,3.533484,3.535716,0.751289,132490400
1999-12-14,3.513392,3.562500,3.383928,3.388392,0.719985,108967600
1999-12-15,3.330356,3.473216,3.252232,3.464284,0.736111,155744400
1999-12-16,3.500000,3.513392,3.357144,3.511160,0.746071,115956400
1999-12-17,3.602680,3.642856,3.517856,3.571428,0.758877,123751600
1999-12-20,3.555804,3.558036,3.450892,3.500000,0.743700,70996800
1999-12-21,3.506696,3.680804,3.497768,3.660716,0.777850,76899200
1999-12-22,3.674108,3.734376,3.526784,3.569196,0.758403,81768400
1999-12-23,3.636160,3.723216,3.609376,3.696428,0.785438,57383200
1999-12-27,3.727680,3.729912,3.544644,3.546876,0.753660,42098000
1999-12-28,3.540180,3.558036,3.392856,3.506696,0.745122,61894000
1999-12-29,3.457588,3.649552,3.410716,3.595984,0.764095,71125600
1999-12-30,3.649552,3.718752,3.558036,3.582588,0.761249,51786000
1999-12-31,3.604912,3.674108,3.553572,3.671876,0.780221,40952800
2000-01-03,3.745536,4.017856,3.631696,3.997768,0.849468,133949200
2000-01-04,3.866072,3.950892,3.613840,3.660716,0.777850,128094400
2000-01-05,3.705356,3.948660,3.678572,3.714284,0.789232,194580400
2000-01-06,3.790180,3.821428,3.392856,3.392856,0.720933,191993200
2000-01-07,3.446428,3.607144,3.410716,3.553572,0.755083,115183600
