dateTime|region|sessionsA|sessionsB|isMissing
2023-06-20 14:45:00|R1|12505510664.866764|1868332480.976086|0.0
2023-06-20 14:45:00|R2|6545818349.149829|974518867.0766227|0.0
2023-06-20 14:45:00|R3|15374893286.43631|2251424665.602733|0.0
2023-06-20 14:45:00|R4|7145587548.869693|1034320400.0019522|0.0
2023-06-20 14:45:00|R5|156.6276232308443|274.2225475841874|1.0
2023-06-20 15:00:00|R1|8691152191.809664|1346171309.5236702|1.0
2023-06-20 15:00:00|R2|6573625265.130307|999086581.4377745|0.0
2023-06-20 15:00:00|R3|15341817873.697412|2260515221.6769156|0.0
2023-06-20 15:00:00|R4|7206374407.465105|1044466109.8867741|0.0
2023-06-20 15:00:00|R5|168.28501708150318|300.1425085407516|1.0
2023-06-20 15:15:00|R1|12652531973.912151|1875803017.1625183|0.0
2023-06-20 15:15:00|R2|6555033155.322597|1005747315.4807223|0.0
2023-06-20 15:15:00|R3|15377027398.973158|2253257917.5168376|0.0
2023-06-20 15:15:00|R4|7301207148.749634|1045561619.3958029|0.0
2023-06-20 15:15:00|R5|156.1229868228404|276.3718887262079|1.0
2023-06-20 15:30:00|R1|12698038891.00537|1935284157.3206441|1.0
2023-06-20 15:30:00|R2|6528161032.937042|978003968.6539775|0.0
2023-06-20 15:30:00|R3|15384457731.484627|2286842256.6774035|0.0
2023-06-20 15:30:00|R4|7343107480.861884|1122429173.7881894|0.0
2023-06-20 15:30:00|R5|148.12884333821376|264.8130795510005|1.0
2023-06-20 15:45:00|R1|12786531525.185944|1907005535.9599805|1.0
2023-06-20 15:45:00|R2|6540736636.763299|936982853.0854075|0.0
2023-06-20 15:45:00|R3|15304452642.5837|2345726577.72572|0.0
2023-06-20 15:45:00|R4|7255692190.243046|1107347584.9565642|0.0
2023-06-20 15:45:00|R5|144.48999511957052|273.6378721327477|1.0
2023-06-20 16:00:00|R1|8595039663.726696|1351520904.839434|1.0
2023-06-20 16:00:00|R2|6655374834.537824|990164633.5441679|0.0
2023-06-20 16:00:00|R3|15107100403.165447|2314220866.9760857|0.0
2023-06-20 16:00:00|R4|7084588598.52123|1048292362.7223035|0.0
2023-06-20 16:00:00|R5|152.3601756954612|284.8511469009273|1.0
2023-06-20 16:15:00|R1|12500779606.537823|1895217871.6769156|0.0
2023-06-20 16:15:00|R2|6691798950.966325|984169638.3884822|0.0
2023-06-20 16:15:00|R3|15124354872.28697|2289655493.2972183|0.0
2023-06-20 16:15:00|R4|7113802213.805758|1091634020.478282|0.0
2023-06-20 16:15:00|R5|149.88579795021963|268.4206930209858|1.0
2023-06-20 16:30:00|R1|12445679989.674963|1892632705.3577354|1.0
2023-06-20 16:30:00|R2|6659673829.73548|921522315.239629|0.0
2023-06-20 16:30:00|R3|15163306308.671547|2267715895.439727|0.0
2023-06-20 16:30:00|R4|7234086530.628599|1093504723.828209|0.0
2023-06-20 16:30:00|R5|149.92484138604198|256.32113225963883|1.0
2023-06-20 16:45:00|R1|12475722650.770132|1790763551.6896048|1.0
2023-06-20 16:45:00|R2|6745308174.796486|1031557030.4870669|0.0
2023-06-20 16:45:00|R3|15195362860.457785|2340191939.888726|0.0
2023-06-20 16:45:00|R4|7369095784.303563|1041453995.9170327|0.0
2023-06-20 16:45:00|R5|154.91166422645193|289.3128355295266|1.0
2023-06-20 17:00:00|R1|12363779194.715471|1817222700.0985847|1.0
2023-06-20 17:00:00|R2|3968067570.43143|568696293.9677892|1.0
2023-06-20 17:00:00|R3|15122079119.68863|2242730795.555881|1.0
2023-06-20 17:00:00|R4|7320046675.1908245|1123689943.8731089|0.0
2023-06-20 17:00:00|R5|138.09272816007808|254.9263055148853|1.0
2023-06-20 17:15:00|R1|12470513098.681309|1760054318.3953147|1.0
2023-06-20 17:15:00|R2|6830680530.8892145|1004757102.284041|0.0
2023-06-20 17:15:00|R3|15277772103.51098|2282362185.9814544|1.0
2023-06-20 17:15:00|R4|7543332038.623719|1035259193.9990239|0.0
2023-06-20 17:15:00|R5|160.40117130307468|302.9887750122011|1.0
2023-06-20 17:30:00|R1|12560157382.180576|1688915866.4724255|1.0
2023-06-20 17:30:00|R2|6944194549.419229|964517496.0419717|0.0
2023-06-20 17:30:00|R3|15565983798.477306|2393114964.2586627|1.0
2023-06-20 17:30:00|R4|7855929233.003416|1113871059.262079|0.0
2023-06-20 17:30:00|R5|143.49829184968277|372.6588579795022|1.0
2023-06-20 17:45:00|R1|12749773986.706686|1687813074.2313323|1.0
2023-06-20 17:45:00|R2|7064164057.24939|954191956.0517325|0.0
2023-06-20 17:45:00|R3|15929218546.452904|2377676738.9067836|1.0
2023-06-20 17:45:00|R4|8151095337.627135|1149293824.0858955|0.0
2023-06-20 17:45:00|R5|160.76232308443144|296.9673011224988|1.0
2023-06-20 18:00:00|R1|8753868823.58809|1170323968.0185456|1.0
2023-06-20 18:00:00|R2|7177804435.908248|944488092.6666666|0.0
2023-06-20 18:00:00|R3|16571273994.854074|2432730948.2781844|1.0
2023-06-20 18:00:00|R4|8371033194.135676|1221461101.1459248|0.0
2023-06-20 18:00:00|R5|144.3269887750122|270.63250366032213|1.0
2023-06-20 18:15:00|R1|13638580086.043924|1752927566.2118106|0.0
2023-06-20 18:15:00|R2|7428453312.069303|960943296.0029283|0.0
2023-06-20 18:15:00|R3|17199534487.866276|2505498031.2406054|0.0
2023-06-20 18:15:00|R4|8689529610.730112|1219796151.318692|0.0
2023-06-20 18:15:00|R5|144.4665690580771|262.13372376769155|1.0
2023-06-20 18:30:00|R1|14022193619.115665|1806134291.9619327|0.0
2023-06-20 18:30:00|R2|7584451568.338702|980817254.443143|0.0
2023-06-20 18:30:00|R3|17612149137.44656|2524744319.895559|0.0
2023-06-20 18:30:00|R4|8881314559.108833|1211495774.5085409|0.0
2023-06-20 18:30:00|R5|130.57491459248413|228.50170815031723|1.0
2023-06-20 18:45:00|R1|14365344310.121035|1742444580.5983407|0.0
2023-06-20 18:45:00|R2|7750383590.220595|988730203.2981943|0.0
2023-06-20 18:45:00|R3|18066354336.51635|2538446701.5275745|0.0
2023-06-20 18:45:00|R4|9071971896.21962|1250355709.4846265|0.0
2023-06-20 18:45:00|R5|141.38116154221572|267.5783308931186|1.0
2023-06-20 19:00:00|R1|9733796690.522205|1205455460.5739386|1.0
2023-06-20 19:00:00|R2|7982806747.093216|995500425.0161054|0.0
2023-06-20 19:00:00|R3|18315858942.467545|2605835892.535871|1.0
2023-06-20 19:00:00|R4|8973941693.217178|1198985912.069302|0.0
2023-06-20 19:00:00|R5|120.36505612493899|232.0897999023914|1.0
2023-06-20 19:15:00|R1|14966674235.267935|1701948415.5061007|1.0
2023-06-20 19:15:00|R2|8167970161.614446|966220312.86286|0.0
2023-06-20 19:15:00|R3|19042904605.12738|2756122632.2127867|1.0
2023-06-20 19:15:00|R4|4147666226.7467055|568554370.284041|1.0
2023-06-20 19:15:00|R5|121.16154221571499|223.99121522693997|1.0
2023-06-20 19:30:00|R1|15277396637.63592|1832249412.0536847|0.0
2023-06-20 19:30:00|R2|8353823446.507565|982319855.7286481|0.0
2023-06-20 19:30:00|R3|17224254815.467056|2343054308.8472424|1.0
2023-06-20 19:30:00|R4|9566965921.963884|1194680818.0839434|0.0
2023-06-20 19:30:00|R5|149.97462176671547|262.03709126403123|1.0
2023-06-20 19:45:00|R1|15472796664.895071|1834452653.1059053|0.0
2023-06-20 19:45:00|R2|8462971145.026842|938919749.5041484|0.0
2023-06-20 19:45:00|R3|19806293668.95559|2681409905.8828697|0.0
2023-06-20 19:45:00|R4|9665268971.364569|1244797178.4245973|0.0
2023-06-20 19:45:00|R5|151.40458760370913|277.7628111273792|1.0
2023-06-20 20:00:00|R1|15592138760.167887|1852625803.272816|0.0
2023-06-20 20:00:00|R2|8639468472.321133|977786535.5519766|0.0
2023-06-20 20:00:00|R3|20069424663.590042|2745619780.1444607|0.0
2023-06-20 20:00:00|R4|9572989339.086384|1210439863.5988288|0.0
2023-06-20 20:00:00|R5|120.73499267935578|216.06442166910688|1.0
2023-06-20 20:15:00|R1|15765100022.384579|1744875057.181064|0.0
2023-06-20 20:15:00|R2|8898970521.898487|979193576.7564666|0.0
2023-06-20 20:15:00|R3|20263890735.98243|2702777784.809175|0.0
2023-06-20 20:15:00|R4|9692463460.676428|1201139150.5719864|0.0
2023-06-20 20:15:00|R5|116.95656417764764|212.0048804294778|1.0
2023-06-20 20:30:00|R1|15771588461.305027|1729374272.0761347|1.0
2023-06-20 20:30:00|R2|8858597557.357735|951181078.9331381|0.0
2023-06-20 20:30:00|R3|20259910490.33382|2685316098.1766715|1.0
2023-06-20 20:30:00|R4|9616179971.075647|1166228689.9570522|0.0
2023-06-20 20:30:00|R5|134.38555392874574|239.18887262079062|1.0
2023-06-20 20:45:00|R1|15573759591.752073|1671077813.5363593|1.0
2023-06-20 20:45:00|R2|8824392649.234749|920842031.5236701|0.0
2023-06-20 20:45:00|R3|20083228258.518303|2521838875.522694|1.0
2023-06-20 20:45:00|R4|9501905856.283066|1111618577.5871158|0.0
2023-06-20 20:45:00|R5|139.72571986334796|262.25475841874083|1.0
2023-06-20 21:00:00|R1|10094455479.896534|1106221335.727672|1.0
2023-06-20 21:00:00|R2|8751180096.454857|949574443.171303|0.0
2023-06-20 21:00:00|R3|19351599421.085407|2469684994.0614934|0.0
2023-06-20 21:00:00|R4|9184873857.090288|1102350666.443143|0.0
2023-06-20 21:00:00|R5|98.95070766227428|174.7798926305515|1.0
2023-06-20 21:15:00|R1|14956229858.6735|1529539026.0888238|0.0
2023-06-20 21:15:00|R2|8441167917.292337|867964049.7901416|0.0
2023-06-20 21:15:00|R3|19309806352.697903|2303433641.2532945|0.0
2023-06-20 21:15:00|R4|9072670361.464128|1110408694.2362127|0.0
2023-06-20 21:15:00|R5|119.28940946803318|228.53391898487067|1.0
2023-06-20 21:30:00|R1|14428227262.292826|1463657278.320156|0.0
2023-06-20 21:30:00|R2|8186074125.849683|860092892.9497316|0.0
2023-06-20 21:30:00|R3|18758443123.427036|2144270795.1185944|0.0
2023-06-20 21:30:00|R4|8799529655.94534|999100558.5758907|0.0
2023-06-20 21:30:00|R5|130.0566129819424|231.27476817959982|1.0
2023-06-20 21:45:00|R1|13781069917.06979|1368603516.5973647|0.0
2023-06-20 21:45:00|R2|4636082638.670571|471136581.6622743|1.0
2023-06-20 21:45:00|R3|17929677660.973156|2053072053.1400683|0.0
2023-06-20 21:45:00|R4|8439633745.644705|939583717.9511957|0.0
2023-06-20 21:45:00|R5|109.37823328452905|195.5802830649097|1.0
2023-06-20 22:00:00|R1|13012343719.22694|1294176775.455344|0.0
2023-06-20 22:00:00|R2|7553420960.405076|737297886.1737432|0.0
2023-06-20 22:00:00|R3|16859828445.230844|1911135098.8355296|0.0
2023-06-20 22:00:00|R4|7944043903.267936|885426986.3845779|0.0
2023-06-20 22:00:00|R5|86.96827720839434|163.66520253782332|1.0
2023-06-20 22:15:00|R1|12156343765.734505|1241321846.2664714|0.0
2023-06-20 22:15:00|R2|7059522786.582724|699707246.4763299|0.0
2023-06-20 22:15:00|R3|15730694403.578331|1732679531.5480723|0.0
2023-06-20 22:15:00|R4|7345480505.0824795|756318260.2713519|0.0
2023-06-20 22:15:00|R5|78.59736456808199|139.4192288921425|1.0
2023-06-20 22:30:00|R1|11171650749.2816|1174836547.3118594|0.0
2023-06-20 22:30:00|R2|6485853068.653002|660224347.3782333|0.0
2023-06-20 22:30:00|R3|14438567791.615421|1559587702.2088823|0.0
2023-06-20 22:30:00|R4|6780771189.172279|706041012.6744753|0.0
2023-06-20 22:30:00|R5|89.7179111761835|159.09614446071254|1.0
2023-06-20 22:45:00|R1|10123395489.30405|1077160239.2689116|0.0
2023-06-20 22:45:00|R2|5964135729.908248|620225934.533919|0.0
2023-06-20 22:45:00|R3|13110317221.283552|1366069824.5241582|0.0
2023-06-20 22:45:00|R4|6182563777.898487|662209861.5334309|0.0
2023-06-20 22:45:00|R5|110.42069302098585|187.2249877989263|1.0
2023-06-20 23:00:00|R1|9183006426.775988|947630542.9282577|0.0
2023-06-20 23:00:00|R2|5437925251.9551|610239595.3801855|0.0
2023-06-20 23:00:00|R3|11675586304.854074|1233861962.5954125|0.0
2023-06-20 23:00:00|R4|5483558148.447047|599525386.5368472|0.0
2023-06-20 23:00:00|R5|103.17032698877502|186.95851634943875|1.0
2023-06-20 23:15:00|R1|8276552222.063446|838241590.8452904|0.0
2023-06-20 23:15:00|R2|4951912634.782821|487316956.0|0.0
2023-06-20 23:15:00|R3|10656705172.637384|1111936587.5841875|0.0
2023-06-20 23:15:00|R4|4985446857.936554|511477697.32454854|0.0
2023-06-20 23:15:00|R5|91.25427037579307|164.7369448511469|1.0
2023-06-20 23:30:00|R1|7460018567.524646|775466004.1288433|0.0
2023-06-20 23:30:00|R2|4499690648.54856|456837255.2240117|0.0
2023-06-20 23:30:00|R3|9517846478.653978|1012254586.8091753|0.0
2023-06-20 23:30:00|R4|4501018337.536359|480531833.8038067|0.0
2023-06-20 23:30:00|R5|145.16739873108833|183.37530502684237|1.0
2023-06-20 23:45:00|R1|6733748299.260127|780964538.5280625|0.0
2023-06-20 23:45:00|R2|4032333091.726696|418703412.8648121|0.0
2023-06-20 23:45:00|R3|8617570087.373352|902478392.0771108|0.0
2023-06-20 23:45:00|R4|4057749991.7911177|439678264.2762323|0.0
2023-06-20 23:45:00|R5|||1.0
2023-06-21 00:00:00|R1|6469402439.457296|770374764.760371|0.0
2023-06-21 00:00:00|R2|3849009784.161054|465049632.03611517|0.0
2023-06-21 00:00:00|R3|8676816678.731089|941412730.9380186|0.0
2023-06-21 00:00:00|R4|4037057912.4704733|510920781.8653001|0.0
2023-06-21 00:00:00|R5|||1.0
2023-06-21 00:15:00|R1|6340950249.497315|694928026.7467057|0.0
2023-06-21 00:15:00|R2|3769674497.500244|381946890.63445586|0.0
2023-06-21 00:15:00|R3|9109146287.297218|907172358.0351391|0.0
2023-06-21 00:15:00|R4|4152991706.286969|406249906.988775|0.0
2023-06-21 00:15:00|R5|83.32064421669106|165.66032210834553|0.0
2023-06-21 00:30:00|R1|5916213238.26452|674384936.9614446|0.0
2023-06-21 00:30:00|R2|3543140033.7237678|374098367.54514396|0.0
2023-06-21 00:30:00|R3|8684414996.624695|911407716.8511469|0.0
2023-06-21 00:30:00|R4|3946233885.7218156|454169896.85309905|0.0
2023-06-21 00:30:00|R5|66.76720351390922|117.65251342118107|0.0
2023-06-21 00:45:00|R1|5523354552.278185|635420067.3235725|0.0
2023-06-21 00:45:00|R2|3263216641.9287457|356463485.4816984|0.0
2023-06-21 00:45:00|R3|8348677717.391898|846241077.7384089|0.0
2023-06-21 00:45:00|R4|3727006258.239141|399324905.77354807|0.0
2023-06-21 00:45:00|R5|78.82284040995607|134.896046852123|0.0
2023-06-21 01:00:00|R1|5125257227.012201|616172996.7652514|0.0
2023-06-21 01:00:00|R2|3018320918.9829183|356615946.920449|0.0
2023-06-21 01:00:00|R3|7914863792.160078|799087961.8643241|0.0
2023-06-21 01:00:00|R4|3530192215.0571012|358409950.43338215|0.0
2023-06-21 01:00:00|R5|104.97608589555881|168.76525134211812|0.0
2023-06-21 01:15:00|R1|4804108693.306979|587265028.0370913|0.0
2023-06-21 01:15:00|R2|2774880068.8511467|336038984.9507077|0.0
2023-06-21 01:15:00|R3|7365369429.61835|732858819.2523183|0.0
2023-06-21 01:15:00|R4|3343666916.1415324|362864167.6944851|0.0
2023-06-21 01:15:00|R5|92.81112737920937|168.72132747681795|0.0
2023-06-21 01:30:00|R1|4471682344.7691555|519027389.9609566|0.0
2023-06-21 01:30:00|R2|2564664947.329429|285480610.02928257|0.0
2023-06-21 01:30:00|R3|7032732498.553441|730129675.3694485|0.0
2023-06-21 01:30:00|R4|3209730933.7432895|353361339.93655443|0.0
2023-06-21 01:30:00|R5|93.73645680819912|176.2342606149341|0.0
2023-06-21 01:45:00|R1|4175213736.249878|505827906.3943387|0.0
2023-06-21 01:45:00|R2|2394714675.841874|277675897.50610054|0.0
2023-06-21 01:45:00|R3|6707618104.724256|657854297.1683748|0.0
2023-06-21 01:45:00|R4|3054689504.146413|303134889.3060029|0.0
2023-06-21 01:45:00|R5|87.91215226939971|155.83016105417278|0.0
2023-06-21 02:00:00|R1|4035017691.978526|547931921.375305|0.0
2023-06-21 02:00:00|R2|2249746500.2586627|275439278.3943387|0.0
2023-06-21 02:00:00|R3|6446127040.65593|658276213.579307|0.0
2023-06-21 02:00:00|R4|2877452998.127867|325607028.7593948|0.0
2023-06-21 02:00:00|R5|92.45192776964373|156.86578818936067|0.0
2023-06-21 02:15:00|R1|3842048438.993655|536117344.2703758|0.0
2023-06-21 02:15:00|R2|2109701512.897999|243527957.45241582|0.0
2023-06-21 02:15:00|R3|6225065567.829185|652789204.0810151|0.0
2023-06-21 02:15:00|R4|2804968633.42899|332337300.91849685|0.0
2023-06-21 02:15:00|R5|128.01268911664226|153.19082479258174|0.0
2023-06-21 02:30:00|R1|3730602160.981942|520407339.5441679|0.0
2023-06-21 02:30:00|R2|2014605385.329429|284443152.35529524|0.0
2023-06-21 02:30:00|R3|5294255033.8857975|572361039.6281112|1.0
2023-06-21 02:30:00|R4|2734807637.145925|309207982.44119084|0.0
2023-06-21 02:30:00|R5|233.07174231332357|173.16837481698389|0.0
2023-06-21 02:45:00|R1|3543015233.603709|508221501.89360666|0.0
2023-06-21 02:45:00|R2|1931020596.3269887|246888655.9394827|0.0
2023-06-21 02:45:00|R3|5777718701.896535|621913487.9746218|0.0
2023-06-21 02:45:00|R4|2622242886.1181064|311269546.3152757|0.0
2023-06-21 02:45:00|R5|91.41337237676916|153.60956564177647|0.0
2023-06-21 03:00:00|R1|3499715667.2620792|489632806.19814545|0.0
2023-06-21 03:00:00|R2|1859093429.714007|233262758.47535384|0.0
2023-06-21 03:00:00|R3|5681664209.099072|649226196.9331381|0.0
2023-06-21 03:00:00|R4|2592233610.058565|306386305.12347484|0.0
2023-06-21 03:00:00|R5|88.9526598340654|154.639336261591|0.0
2023-06-21 03:15:00|R1|3407804512.738897|518031673.76183504|0.0
2023-06-21 03:15:00|R2|1777545849.852611|227658555.98438263|0.0
2023-06-21 03:15:00|R3|5654626719.0941925|635765802.4070278|0.0
2023-06-21 03:15:00|R4|2577931754.3455343|318771398.23133236|0.0
2023-06-21 03:15:00|R5|91.21132259638848|164.3884821864324|0.0
2023-06-21 03:30:00|R1|3383543427.2562227|488129818.2625671|0.0
2023-06-21 03:30:00|R2|1743865638.4119081|271808199.5305027|0.0
2023-06-21 03:30:00|R3|5693617079.116642|605088184.2020497|0.0
2023-06-21 03:30:00|R4|2554735842.034163|301026780.07711077|0.0
2023-06-21 03:30:00|R5|96.49877989263055|170.61493411420204|0.0
2023-06-21 03:45:00|R1|3349209240.339678|490404973.7032699|0.0
2023-06-21 03:45:00|R2|1731553282.6979015|235788853.72181553|0.0
2023-06-21 03:45:00|R3|5673842590.1425085|649290729.5539287|0.0
2023-06-21 03:45:00|R4|2572123868.204002|302359228.249878|0.0
2023-06-21 03:45:00|R5|105.29233772571986|183.37823328452905|0.0
2023-06-21 04:00:00|R1|3385262342.06735|531726147.97755|0.0
2023-06-21 04:00:00|R2|1765304966.205954|227444005.659346|0.0
2023-06-21 04:00:00|R3|5893919123.673987|717684303.7735481|0.0
2023-06-21 04:00:00|R4|2649110509.998048|311859200.36896044|0.0
2023-06-21 04:00:00|R5|105.0356271351879|185.02196193265007|0.0
2023-06-21 04:15:00|R1|3541297609.7550025|517416854.3962909|0.0
2023-06-21 04:15:00|R2|1767494289.0951684|236104888.82576868|0.0
2023-06-21 04:15:00|R3|6180662447.986335|671161532.2537824|0.0
2023-06-21 04:15:00|R4|2813454900.9516835|318904997.28452903|0.0
2023-06-21 04:15:00|R5|127.2913616398243|209.6066373840898|0.0
2023-06-21 04:30:00|R1|3740644998.831625|531078997.3665202|0.0
2023-06-21 04:30:00|R2|1845760425.4914591|271527136.1415325|0.0
2023-06-21 04:30:00|R3|6545203866.47633|761132057.6046852|0.0
2023-06-21 04:30:00|R4|2981673230.6549535|392946273.3255246|0.0
2023-06-21 04:30:00|R5|105.43777452415813|184.73596876525133|0.0
2023-06-21 04:45:00|R1|3974208168.8042946|570803071.9609566|0.0
2023-06-21 04:45:00|R2|1864612643.067838|256360913.30502683|0.0
2023-06-21 04:45:00|R3|6974798041.947291|813420987.1400683|0.0
2023-06-21 04:45:00|R4|3166592879.7891655|381476755.73938507|0.0
2023-06-21 04:45:00|R5|119.51488530990727|211.49243533430942|0.0
2023-06-21 05:00:00|R1|3517501867.9248414|607747410.783797|0.0
2023-06-21 05:00:00|R2|1655402882.4314299|263947516.40214738|0.0
2023-06-21 05:00:00|R3|5330388095.662274|867489579.2698878|0.0
2023-06-21 05:00:00|R4|2635354407.2981944|420467698.3387018|0.0
2023-06-21 05:00:00|R5|116.21376281112738|201.88677403611518|0.0
2023-06-21 05:15:00|R1|3689196716.285993|593615162.5583211|0.0
2023-06-21 05:15:00|R2|1719348325.171303|277483099.7032699|0.0
2023-06-21 05:15:00|R3|5378292621.69058|809794681.4856027|0.0
2023-06-21 05:15:00|R4|2737504842.979014|441961220.193265|0.0
2023-06-21 05:15:00|R5|115.5187896534895|206.23718887262078|0.0
2023-06-21 05:30:00|R1|4120536880.0497804|713232389.5207418|0.0
2023-06-21 05:30:00|R2|1967955237.919961|311160954.8365056|0.0
2023-06-21 05:30:00|R3|6030533849.993167|896552543.8770132|0.0
2023-06-21 05:30:00|R4|3045860199.543192|488043166.908736|0.0
2023-06-21 05:30:00|R5|110.30063445583211|191.18887262079062|0.0
2023-06-21 05:45:00|R1|4585970897.522694|712326353.0043924|0.0
2023-06-21 05:45:00|R2|2205981209.22694|331095809.8545632|0.0
2023-06-21 05:45:00|R3|6674301176.287946|967704000.3357736|0.0
2023-06-21 05:45:00|R4|3327689999.373353|528488886.4919473|0.0
2023-06-21 05:45:00|R5|91.47096144460713|167.38213762811128|0.0
2023-06-21 06:00:00|R1|5222418889.1625185|780706744.216691|0.0
2023-06-21 06:00:00|R2|2604948170.954612|435998114.97901416|0.0
2023-06-21 06:00:00|R3|7507109939.604685|1082265376.3250365|0.0
2023-06-21 06:00:00|R4|3803624048.4929233|590147660.0605173|0.0
2023-06-21 06:00:00|R5|105.83504148365056|190.49487554904832|0.0
2023-06-21 06:15:00|R1|5848366813.404588|810817481.260127|0.0
2023-06-21 06:15:00|R2|2937998017.863348|427976224.17667156|0.0
2023-06-21 06:15:00|R3|8226294154.990727|1165075270.0585651|0.0
2023-06-21 06:15:00|R4|4163913580.464617|651365680.7545145|0.0
2023-06-21 06:15:00|R5|114.60126891166422|203.92972181551977|0.0
2023-06-21 06:30:00|R1|6427301347.649585|920151692.9380186|0.0
2023-06-21 06:30:00|R2|3237871176.5309906|444696087.94143486|0.0
2023-06-21 06:30:00|R3|9050898085.467056|1412076449.5344071|0.0
2023-06-21 06:30:00|R4|4482406833.095168|704734637.2015617|0.0
2023-06-21 06:30:00|R5|124.02537823328453|217.15275744265494|0.0
2023-06-21 06:45:00|R1|7108106961.353831|1026929566.0634456|0.0
2023-06-21 06:45:00|R2|3582597079.986335|470274450.07125425|0.0
2023-06-21 06:45:00|R3|9817476895.036604|1480765785.4514396|0.0
2023-06-21 06:45:00|R4|4829363531.207418|777297427.2650074|0.0
2023-06-21 06:45:00|R5|149.6466569058077|266.02928257686676|0.0
2023-06-21 07:00:00|R1|7815620648.715471|1195811630.215715|0.0
2023-06-21 07:00:00|R2|3941784846.52611|586938653.0746706|0.0
2023-06-21 07:00:00|R3|10576526326.848219|1557832342.7291362|0.0
2023-06-21 07:00:00|R4|5136062865.391898|795436362.0|0.0
2023-06-21 07:00:00|R5|226.38360175695462|270.69790141532457|0.0
2023-06-21 07:15:00|R1|8491479991.953148|1263420671.217179|0.0
2023-06-21 07:15:00|R2|4247441791.409468|633545261.5305027|0.0
2023-06-21 07:15:00|R3|11211174998.059542|1662046538.5602734|0.0
2023-06-21 07:15:00|R4|5408673655.698389|866144592.1737432|0.0
2023-06-21 07:15:00|R5|144.66764275256222|257.7393850658858|0.0
2023-06-21 07:30:00|R1|9107854390.00488|1412911476.033187|0.0
2023-06-21 07:30:00|R2|4475198567.777452|688295309.3255247|0.0
2023-06-21 07:30:00|R3|11818969954.235237|1777975330.8033187|0.0
2023-06-21 07:30:00|R4|5638351423.916057|892027270.1571498|0.0
2023-06-21 07:30:00|R5|155.55295265983406|299.3626159102001|0.0
2023-06-21 07:45:00|R1|9654585742.634457|1464059545.4612005|0.0
2023-06-21 07:45:00|R2|4735951627.085407|694174753.2728161|0.0
2023-06-21 07:45:00|R3|12321677096.709614|1916264943.5988288|0.0
2023-06-21 07:45:00|R4|5802536501.427037|879208396.010737|0.0
2023-06-21 07:45:00|R5|162.11224987798926|304.82869692532944|0.0
2023-06-21 08:00:00|R1|10180057449.619326|1609394875.7120547|0.0
2023-06-21 08:00:00|R2|4929492922.798438|779609715.6515373|0.0
2023-06-21 08:00:00|R3|12673396878.969254|1929647091.2903855|0.0
2023-06-21 08:00:00|R4|5484561874.572963|878042817.386042|0.0
2023-06-21 08:00:00|R5|157.62713518789653|292.80039043435823|0.0
2023-06-21 08:15:00|R1|10518155028.90288|1670437846.4978037|0.0
2023-06-21 08:15:00|R2|5072869311.830161|796658846.6051732|0.0
2023-06-21 08:15:00|R3|12958363966.005857|2112348305.09224|0.0
2023-06-21 08:15:00|R4|5960313272.123963|949992275.5949243|0.0
2023-06-21 08:15:00|R5|155.53831137140068|290.03904343582235|0.0
2023-06-21 08:30:00|R1|10733162220.716448|1763120852.9956076|0.0
2023-06-21 08:30:00|R2|5266456166.944851|828956502.4285017|0.0
2023-06-21 08:30:00|R3|13152151808.390434|2116560389.6710591|0.0
2023-06-21 08:30:00|R4|6053415567.763787|1004580016.7632992|0.0
2023-06-21 08:30:00|R5|173.0756466569058|305.8692044899951|0.0
2023-06-21 08:45:00|R1|10896284050.756466|1741814204.2879453|0.0
2023-06-21 08:45:00|R2|5353071014.337726|839739987.8340654|0.0
2023-06-21 08:45:00|R3|13285593909.027819|2089223444.352367|0.0
2023-06-21 08:45:00|R4|6096773017.904344|979311126.3953148|0.0
2023-06-21 08:45:00|R5|173.9150805270864|294.6715470961445|0.0
2023-06-21 09:00:00|R1|11060934249.88775|1861003007.5080528|0.0
2023-06-21 09:00:00|R2|5473378809.803806|885446658.2157149|0.0
2023-06-21 09:00:00|R3|13356142427.661299|2147684800.2342606|0.0
2023-06-21 09:00:00|R4|6124275800.522206|1012686208.43143|0.0
2023-06-21 09:00:00|R5|189.9765739385066|339.0668618838458|0.0
2023-06-21 09:15:00|R1|11150525097.179111|1839563078.0068326|0.0
2023-06-21 09:15:00|R2|5496391398.34163|911838696.7174231|0.0
2023-06-21 09:15:00|R3|13378880920.280136|2158759724.43143|0.0
2023-06-21 09:15:00|R4|6110086737.917032|1037031766.1493411|0.0
2023-06-21 09:15:00|R5|205.469009272816|356.20204978038066|0.0
2023-06-21 09:30:00|R1|11148649290.858955|1855485547.9385066|1.0
2023-06-21 09:30:00|R2|5457638104.699854|932215162.4216691|0.0
2023-06-21 09:30:00|R3|13330753649.395803|2159750812.043924|0.0
2023-06-21 09:30:00|R4|6058214114.132748|978902744.3103954|0.0
2023-06-21 09:30:00|R5|255.84285017081504|451.23572474377744|0.0
2023-06-21 09:45:00|R1|11103670731.843826|1887868319.3147876|1.0
2023-06-21 09:45:00|R2|5523309136.016594|899102870.0829673|0.0
2023-06-21 09:45:00|R3|13324476357.520742|2140461126.6305516|0.0
2023-06-21 09:45:00|R4|6158414555.4641285|980389556.3601757|0.0
2023-06-21 09:45:00|R5|206.85212298682285|360.75549048316253|0.0
